country,election_year,date_raw,pollster,sample_size,party,pct,source_table
australia,2013,13–18 Sep 2011,Essential[e 97],,OTHER (Primary),9.0,australia_2013_table2.csv
australia,2013,10–11/17–18 Sep 2011,Morgan (face),,OTHER (Primary),8.0,australia_2013_table2.csv
australia,2013,7–11 Sep 2011,Essential[e 98],,OTHER (Primary),10.0,australia_2013_table2.csv
australia,2013,8–10 Sep 2011,Nielsen[40],,OTHER (Primary),12.0,australia_2013_table2.csv
australia,2013,2–4 Sep 2011,Newspoll,,OTHER (Primary),11.0,australia_2013_table2.csv
australia,2013,31 Aug–4 Sep 2011,Essential[e 99],,OTHER (Primary),10.0,australia_2013_table2.csv
australia,2013,27–28 Aug/3–4 Sep 2011,Morgan (face),,OTHER (Primary),8.5,australia_2013_table2.csv
australia,2013,24–28 Aug 2011,Essential[e 100],,OTHER (Primary),8.0,australia_2013_table2.csv
australia,2013,19–21 Aug 2011,Newspoll,,OTHER (Primary),12.0,australia_2013_table2.csv
australia,2013,17–21 Aug 2011,Essential[e 101],,OTHER (Primary),8.0,australia_2013_table2.csv
australia,2013,13–14/20–21 Aug 2011,Morgan (face),,OTHER (Primary),7.0,australia_2013_table2.csv
australia,2013,10–14 Aug 2011,Essential[e 102],,OTHER (Primary),9.0,australia_2013_table2.csv
australia,2013,11–13 Aug 2011,Nielsen[40],,OTHER (Primary),11.0,australia_2013_table2.csv
australia,2013,9–10 Aug 2011,Morgan (phone),,OTHER (Primary),9.5,australia_2013_table2.csv
australia,2013,5–7 Aug 2011,Newspoll,,OTHER (Primary),10.0,australia_2013_table2.csv
australia,2013,3–7 Aug 2011,Essential[e 103],,OTHER (Primary),9.0,australia_2013_table2.csv
australia,2013,30–31 Jul/6–7 Aug 2011,Morgan (face),,OTHER (Primary),6.0,australia_2013_table2.csv
australia,2013,c. 3 Aug 2011,Galaxy[41],,OTHER (Primary),8.0,australia_2013_table2.csv
australia,2013,27–31 Jul 2011,Essential[e 104],,OTHER (Primary),9.0,australia_2013_table2.csv
australia,2013,22–24 Jul 2011,Newspoll,,OTHER (Primary),11.0,australia_2013_table2.csv
australia,2013,20–24 Jul 2011,Essential[e 105],,OTHER (Primary),9.0,australia_2013_table2.csv
australia,2013,16–17/23–24 Jul 2011,Morgan (face),,OTHER (Primary),6.5,australia_2013_table2.csv
australia,2013,13–17 Jul 2011,Essential[e 106],,OTHER (Primary),9.0,australia_2013_table2.csv
australia,2013,14–16 Jul 2011,Nielsen[40],,OTHER (Primary),15.0,australia_2013_table2.csv
australia,2013,13–14 Jul 2011,Morgan (phone),,OTHER (Primary),9.5,australia_2013_table2.csv
australia,2013,9–10 Jul 2011,Morgan (face),,OTHER (Primary),7.0,australia_2013_table2.csv
australia,2013,8–10 Jul 2011,Newspoll,,OTHER (Primary),12.0,australia_2013_table2.csv
australia,2013,6–10 Jul 2011,Essential[e 107],,OTHER (Primary),9.0,australia_2013_table2.csv
australia,2013,29 Jun–3 Jul 2011,Essential[e 108],,OTHER (Primary),9.0,australia_2013_table2.csv
australia,2013,25–26 Jun/1–2 Jul 2011,Morgan (face),,OTHER (Primary),8.0,australia_2013_table2.csv
australia,2013,24–26 Jun 2011,Newspoll,,OTHER (Primary),13.0,australia_2013_table2.csv
australia,2013,22–26 Jun 2011,Essential[e 109],,OTHER (Primary),9.0,australia_2013_table2.csv
australia,2013,11–12/18–19 Jun 2011,Morgan (face),,OTHER (Primary),7.0,australia_2013_table2.csv
australia,2013,15–19 Jun 2011,Essential[e 110],,OTHER (Primary),9.0,australia_2013_table2.csv
australia,2013,14–16 Jun 2011,Nielsen[40],,OTHER (Primary),12.0,australia_2013_table2.csv
australia,2013,8–13 Jun 2011,Essential[e 111],,OTHER (Primary),8.0,australia_2013_table2.csv
australia,2013,10–12 Jun 2011,Newspoll,,OTHER (Primary),12.0,australia_2013_table2.csv
australia,2013,4–5 Jun 2011,Morgan (face),,OTHER (Primary),8.0,australia_2013_table2.csv
australia,2013,1–5 Jun 2011,Essential[e 112],,OTHER (Primary),8.0,australia_2013_table2.csv
australia,2013,31 May–2 Jun 2011,Morgan (phone),,OTHER (Primary),10.5,australia_2013_table2.csv
australia,2013,25–29 May 2011,Essential[e 113],,OTHER (Primary),8.0,australia_2013_table2.csv
australia,2013,27–29 May 2011,Newspoll,,OTHER (Primary),8.0,australia_2013_table2.csv
australia,2013,21–22/28–29 May 2011,Morgan (face),,OTHER (Primary),6.5,australia_2013_table2.csv
australia,2013,18–22 May 2011,Essential[e 114],,OTHER (Primary),8.0,australia_2013_table2.csv
australia,2013,14–15 May 2011,Morgan (face),,OTHER (Primary),6.5,australia_2013_table2.csv
australia,2013,13–15 May 2011,Newspoll,,OTHER (Primary),11.0,australia_2013_table2.csv
australia,2013,11–15 May 2011,Essential[e 115],,OTHER (Primary),7.0,australia_2013_table2.csv
australia,2013,12–14 May 2011,Nielsen[40],,OTHER (Primary),13.0,australia_2013_table2.csv
australia,2013,7–8 May 2011,Morgan (face),,OTHER (Primary),7.0,australia_2013_table2.csv
australia,2013,4–8 May 2011,Essential[e 116],,OTHER (Primary),8.0,australia_2013_table2.csv
australia,2013,3–4 May 2011,Morgan (phone),,OTHER (Primary),9.0,australia_2013_table2.csv
australia,2013,29 Apr–1 May 2011,Newspoll,,OTHER (Primary),11.0,australia_2013_table2.csv
australia,2013,28 Apr–1 May 2011,Essential[e 117],,OTHER (Primary),9.0,australia_2013_table2.csv
australia,2013,23–24/30 Apr–1 May 2011,Morgan (face),,OTHER (Primary),6.5,australia_2013_table2.csv
australia,2013,20–26 Apr 2011,Essential[e 118],,OTHER (Primary),8.0,australia_2013_table2.csv
australia,2013,13–17 Apr 2011,Essential[e 119],,OTHER (Primary),8.0,australia_2013_table2.csv
australia,2013,9–10/16–17 Apr 2011,Morgan (face),,OTHER (Primary),7.5,australia_2013_table2.csv
australia,2013,14–16 Apr 2011,Nielsen[40],,OTHER (Primary),11.0,australia_2013_table2.csv
australia,2013,6–10 Apr 2011,Essential[e 120],,OTHER (Primary),8.0,australia_2013_table2.csv
australia,2013,2–3 Apr 2011,Morgan (face),,OTHER (Primary),6.0,australia_2013_table2.csv
australia,2013,1–3 Apr 2011,Newspoll,,OTHER (Primary),12.0,australia_2013_table2.csv
australia,2013,30 Mar–3 Apr 2011,Essential[e 121],,OTHER (Primary),8.0,australia_2013_table2.csv
australia,2013,26–27 Mar 2011,Morgan (face),,OTHER (Primary),6.0,australia_2013_table2.csv
australia,2013,23–27 Mar 2011,Essential[e 122],,OTHER (Primary),7.0,australia_2013_table2.csv
australia,2013,22–24 Mar 2011,Morgan (phone),,OTHER (Primary),8.5,australia_2013_table2.csv
australia,2013,19–20 Mar 2011,Morgan (face),,OTHER (Primary),8.0,australia_2013_table2.csv
australia,2013,18–20 Mar 2011,Newspoll,,OTHER (Primary),12.0,australia_2013_table2.csv
australia,2013,16–20 Mar 2011,Essential[e 123],,OTHER (Primary),8.0,australia_2013_table2.csv
australia,2013,16–17 Mar 2011,Morgan (phone),,OTHER (Primary),10.0,australia_2013_table2.csv
australia,2013,12–13 Mar 2011,Morgan (face),,OTHER (Primary),6.0,australia_2013_table2.csv
australia,2013,9–13 Mar 2011,Essential[e 124],,OTHER (Primary),8.0,australia_2013_table2.csv
australia,2013,10–12 Mar 2011,Nielsen[40],,OTHER (Primary),10.0,australia_2013_table2.csv
australia,2013,8–10 Mar 2011,Morgan (phone),,OTHER (Primary),11.0,australia_2013_table2.csv
australia,2013,5–6 Mar 2011,Morgan (face),,OTHER (Primary),7.0,australia_2013_table2.csv
australia,2013,4–6 Mar 2011,Newspoll,,OTHER (Primary),10.0,australia_2013_table2.csv
australia,2013,2–6 Mar 2011,Essential[e 125],,OTHER (Primary),7.0,australia_2013_table2.csv
australia,2013,26–27 Feb 2011,Morgan (face),,OTHER (Primary),6.5,australia_2013_table2.csv
australia,2013,22–27 Feb 2011,Essential[e 126],,OTHER (Primary),7.0,australia_2013_table2.csv
australia,2013,21–23 Feb 2011,Morgan (phone),,OTHER (Primary),9.0,australia_2013_table2.csv
australia,2013,18–20 Feb 2011,Newspoll,,OTHER (Primary),10.0,australia_2013_table2.csv
australia,2013,15–20 Feb 2011,Essential[e 127],,OTHER (Primary),7.0,australia_2013_table2.csv
australia,2013,12–13/19–20 Feb 2011,Morgan (face),,OTHER (Primary),6.0,australia_2013_table2.csv
australia,2013,8–13 Feb 2011,Essential[e 128],,OTHER (Primary),6.0,australia_2013_table2.csv
australia,2013,10–12 Feb 2011,Nielsen[40],,OTHER (Primary),9.0,australia_2013_table2.csv
australia,2013,4–6 Feb 2011,Newspoll,,OTHER (Primary),10.0,australia_2013_table2.csv
australia,2013,1–6 Feb 2011,Essential[e 129],,OTHER (Primary),7.0,australia_2013_table2.csv
australia,2013,29–30 Jan/5–6 Feb 2011,Morgan (face),,OTHER (Primary),5.5,australia_2013_table2.csv
australia,2013,1–3 Feb 2011,Morgan (phone),,OTHER (Primary),10.5,australia_2013_table2.csv
australia,2013,25–30 Jan 2011,Essential[e 130],,OTHER (Primary),7.0,australia_2013_table2.csv
australia,2013,18–23 Jan 2011,Essential[e 131],,OTHER (Primary),7.0,australia_2013_table2.csv
australia,2013,15–16/22–23 Jan 2011,Morgan (face),,OTHER (Primary),6.5,australia_2013_table2.csv
australia,2013,11–16 Jan 2011,Essential[e 132],,OTHER (Primary),6.0,australia_2013_table2.csv
australia,2013,8–9 Jan 2011,Morgan (face),,OTHER (Primary),4.5,australia_2013_table2.csv
australia,2013,14–19 Dec 2010,Essential[e 133],,OTHER (Primary),7.0,australia_2013_table2.csv
australia,2013,11–12 Dec 2010,Morgan (face),,OTHER (Primary),5.5,australia_2013_table2.csv
australia,2013,8–12 Dec 2010,Morgan (phone),,OTHER (Primary),9.5,australia_2013_table2.csv
australia,2013,7–12 Dec 2010,Essential[e 134],,OTHER (Primary),7.0,australia_2013_table2.csv
australia,2013,4–5 Dec 2010,Morgan (face),,OTHER (Primary),5.5,australia_2013_table2.csv
australia,2013,3–5 Dec 2010,Newspoll,,OTHER (Primary),11.0,australia_2013_table2.csv
australia,2013,30 Nov–5 Dec 2010,Essential[e 135],,OTHER (Primary),6.0,australia_2013_table2.csv
australia,2013,23–28 Nov 2010,Essential[e 136],,OTHER (Primary),7.0,australia_2013_table2.csv
australia,2013,20–21/27–28 Nov 2010,Morgan (face),,OTHER (Primary),5.5,australia_2013_table2.csv
australia,2013,19–21 Nov 2010,Newspoll,,OTHER (Primary),11.0,australia_2013_table2.csv
australia,2013,16–21 Nov 2010,Essential[e 137],,OTHER (Primary),8.0,australia_2013_table2.csv
australia,2013,18–20 Nov 2010,Nielsen[42],,OTHER (Primary),8.0,australia_2013_table2.csv
australia,2013,9–14 Nov 2010,Essential[e 138],,OTHER (Primary),7.0,australia_2013_table2.csv
australia,2013,6–7/13–14 Nov 2010,Morgan (face),,OTHER (Primary),7.0,australia_2013_table2.csv
australia,2013,5–7 Nov 2010,Newspoll,,OTHER (Primary),10.0,australia_2013_table2.csv
australia,2013,2–7 Nov 2010,Essential[e 139],,OTHER (Primary),7.0,australia_2013_table2.csv
australia,2013,26–31 Oct 2010,Essential[e 140],,OTHER (Primary),7.0,australia_2013_table2.csv
australia,2013,23–24/30–31 Oct 2010,Morgan (face),,OTHER (Primary),6.0,australia_2013_table2.csv
australia,2013,22–24 Oct 2010,Newspoll,,OTHER (Primary),10.0,australia_2013_table2.csv
australia,2013,19–24 Oct 2010,Essential[e 141],,OTHER (Primary),7.0,australia_2013_table2.csv
australia,2013,21–23 Oct 2010,Nielsen[42],,OTHER (Primary),8.0,australia_2013_table2.csv
australia,2013,12–17 Oct 2010,Essential[e 142],,OTHER (Primary),7.0,australia_2013_table2.csv
australia,2013,9–10/16–17 Oct 2010,Morgan (face),,OTHER (Primary),6.0,australia_2013_table2.csv
australia,2013,8–10 Oct 2010,Newspoll,,OTHER (Primary),9.0,australia_2013_table2.csv
australia,2013,5–10 Oct 2010,Essential[e 143],,OTHER (Primary),7.0,australia_2013_table2.csv
australia,2013,2–3 Oct 2010,Morgan (face),,OTHER (Primary),5.5,australia_2013_table2.csv
australia,2013,30 Sep–1 Oct 2010,Essential[e 144],,OTHER (Primary),8.0,australia_2013_table2.csv
australia,2013,21–26 Sep 2010,Essential[e 145],,OTHER (Primary),6.0,australia_2013_table2.csv
australia,2013,18–19 Sep 2010,Morgan (face),,OTHER (Primary),5.5,australia_2013_table2.csv
australia,2013,14–19 Sep 2010,Essential[e 146],,OTHER (Primary),6.0,australia_2013_table2.csv
australia,2013,15–16 Sep 2010,Morgan (phone),,OTHER (Primary),7.0,australia_2013_table2.csv
australia,2013,10–12 Sep 2010,Newspoll,,OTHER (Primary),11.0,australia_2013_table2.csv
australia,2013,7–12 Sep 2010,Essential[e 147],,OTHER (Primary),6.0,australia_2013_table2.csv
australia,2013,31 Aug–5 Sep 2010,Essential[e 148],,OTHER (Primary),8.0,australia_2013_table2.csv
australia,2013,28–29 Aug/4–5 Sep 2010,Morgan (face),,OTHER (Primary),5.0,australia_2013_table2.csv
australia,2013,24–29 Aug 2010,Essential[e 149],,OTHER (Primary),7.0,australia_2013_table2.csv
australia,2013,25–26 Aug 2010,Morgan (phone),,OTHER (Primary),11.0,australia_2013_table2.csv
australia,2013,2010 election,,,OTHER (Primary),7.0,australia_2013_table2.csv
australia,2013,c. 21 Aug 2010,Nielsen[43],,OTHER (Primary),7.5,australia_2013_table2.csv
australia,2013,17–19 Aug 2010,Newspoll,,OTHER (Primary),6.5,australia_2013_table2.csv
australia,2013,13–19 Aug 2010,Essential[e 150],,OTHER (Primary),7.0,australia_2013_table2.csv
australia,2013,4–6 Sep 2013,Morgan (multi),,ALP (2PP),44.5,australia_2013_table2.csv
australia,2013,5 Sep 2013,ReachTEL[8],,ALP (2PP),47.0,australia_2013_table2.csv
australia,2013,4–5 Sep 2013,Nielsen[9],,ALP (2PP),46.0,australia_2013_table2.csv
australia,2013,3–5 Sep 2013,Newspoll,,ALP (2PP),46.0,australia_2013_table2.csv
australia,2013,4 Sep 2013,ReachTEL[10],,ALP (2PP),47.0,australia_2013_table2.csv
australia,2013,2–4 Sep 2013,Galaxy[11],,ALP (2PP),47.0,australia_2013_table2.csv
australia,2013,1–4 Sep 2013,Essential[e 1],,ALP (2PP),48.0,australia_2013_table2.csv
australia,2013,3 Sept 2013,ReachTEL[12],,ALP (2PP),48.0,australia_2013_table2.csv
australia,2013,30 Aug–1 Sep 2013,Morgan (multi),,ALP (2PP),48.0,australia_2013_table2.csv
australia,2013,30 Aug–1 Sep 2013,Newspoll,,ALP (2PP),46.0,australia_2013_table2.csv
australia,2013,29 Aug–1 Sep 2013,Essential[e 2],,ALP (2PP),48.0,australia_2013_table2.csv
australia,2013,28–29 Aug 2013,Galaxy[13],,ALP (2PP),47.0,australia_2013_table2.csv
australia,2013,28–29 Aug 2013,Morgan (multi),,ALP (2PP),46.0,australia_2013_table2.csv
australia,2013,26 Aug 2013,ReachTEL[14],,ALP (2PP),47.0,australia_2013_table2.csv
australia,2013,21–25 Aug 2013,Essential[e 3],,ALP (2PP),50.0,australia_2013_table2.csv
australia,2013,23–25 Aug 2013,Newspoll,,ALP (2PP),47.0,australia_2013_table2.csv
australia,2013,23–25 Aug 2013,Morgan (multi),,ALP (2PP),47.5,australia_2013_table2.csv
australia,2013,18–22 Aug 2013,Nielsen[15],,ALP (2PP),47.0,australia_2013_table2.csv
australia,2013,16–18 Aug 2013,Newspoll,,ALP (2PP),46.0,australia_2013_table2.csv
australia,2013,16–18 Aug 2013,Morgan (multi),,ALP (2PP),48.0,australia_2013_table2.csv
australia,2013,16–18 Aug 2013,AMR[16],,ALP (2PP),50.0,australia_2013_table2.csv
australia,2013,14–18 Aug 2013,Essential[e 4],,ALP (2PP),50.0,australia_2013_table2.csv
australia,2013,14–15 Aug 2013,Galaxy[17],,ALP (2PP),48.0,australia_2013_table2.csv
australia,2013,12–13 Aug 2013,Morgan (phone)[18],,ALP (2PP),43.0,australia_2013_table2.csv
australia,2013,9–12 Aug 2013,Essential[e 5],,ALP (2PP),49.0,australia_2013_table2.csv
australia,2013,9–11 Aug 2013,Newspoll,,ALP (2PP),48.0,australia_2013_table2.csv
australia,2013,9–11 Aug 2013,Morgan (multi),,ALP (2PP),48.5,australia_2013_table2.csv
australia,2013,10 Aug 2013,ReachTEL[19],,ALP (2PP),47.0,australia_2013_table2.csv
australia,2013,7–9 Aug 2013,Galaxy[20],,ALP (2PP),49.0,australia_2013_table2.csv
australia,2013,6–8 Aug 2013,Nielsen[21],,ALP (2PP),48.0,australia_2013_table2.csv
australia,2013,4 Aug 2013,ReachTEL[22],,ALP (2PP),48.0,australia_2013_table2.csv
australia,2013,2–4 Aug 2013,Morgan (multi),,ALP (2PP),49.5,australia_2013_table2.csv
australia,2013,2–4 Aug 2013,Newspoll,,ALP (2PP),48.0,australia_2013_table2.csv
australia,2013,1–4 Aug 2013,Essential[e 6],,ALP (2PP),49.0,australia_2013_table2.csv
australia,2013,26–28 Jul 2013,Morgan (multi),,ALP (2PP),50.5,australia_2013_table2.csv
australia,2013,25–28 Jul 2013,Essential[e 7],,ALP (2PP),49.0,australia_2013_table2.csv
australia,2013,23–25 Jul 2013,Galaxy[23],,ALP (2PP),50.0,australia_2013_table2.csv
australia,2013,18–22 Jul 2013,Essential[e 8],,ALP (2PP),49.0,australia_2013_table2.csv
australia,2013,19–21 Jul 2013,Morgan (multi),,ALP (2PP),52.0,australia_2013_table2.csv
australia,2013,19–21 Jul 2013,Newspoll,,ALP (2PP),48.0,australia_2013_table2.csv
australia,2013,18 Jul 2013,ReachTEL[22],,ALP (2PP),49.0,australia_2013_table2.csv
australia,2013,12–14 Jul 2013,Morgan (multi),,ALP (2PP),51.5,australia_2013_table2.csv
australia,2013,11–14 Jul 2013,Essential[e 9],,ALP (2PP),48.0,australia_2013_table2.csv
australia,2013,11–13 Jul 2013,Nielsen[24],,ALP (2PP),50.0,australia_2013_table2.csv
australia,2013,5–8 Jul 2013,AMR[16],,ALP (2PP),51.0,australia_2013_table2.csv
australia,2013,5–7 Jul 2013,Newspoll,,ALP (2PP),50.0,australia_2013_table2.csv
australia,2013,5–7 Jul 2013,Morgan (multi),,ALP (2PP),52.5,australia_2013_table2.csv
australia,2013,4–7 Jul 2013,Essential[e 10],,ALP (2PP),48.0,australia_2013_table2.csv
australia,2013,28–30 Jun 2013,Newspoll,,ALP (2PP),49.0,australia_2013_table2.csv
australia,2013,28–30 Jun 2013,Morgan (multi),,ALP (2PP),51.0,australia_2013_table2.csv
australia,2013,27–30 Jun 2013,Essential[e 11],,ALP (2PP),47.0,australia_2013_table2.csv
australia,2013,27–28 Jun 2013,Galaxy[25],,ALP (2PP),49.0,australia_2013_table2.csv
australia,2013,27 Jun 2013,ReachTEL[22],,ALP (2PP),48.0,australia_2013_table2.csv
australia,2013,21–23 Jun 2013,Newspoll,,ALP (2PP),43.0,australia_2013_table2.csv
australia,2013,21–23 Jun 2013,Morgan (multi),,ALP (2PP),43.5,australia_2013_table2.csv
australia,2013,20–23 Jun 2013,Essential[e 12],,ALP (2PP),45.0,australia_2013_table2.csv
australia,2013,14–16 Jun 2013,Morgan (multi),,ALP (2PP),45.5,australia_2013_table2.csv
australia,2013,13–16 Jun 2013,Essential[e 13],,ALP (2PP),46.0,australia_2013_table2.csv
australia,2013,13–15 Jun 2013,Nielsen[26],,ALP (2PP),43.0,australia_2013_table2.csv
australia,2013,11–13 Jun 2013,Galaxy[27],,ALP (2PP),45.0,australia_2013_table2.csv
australia,2013,7–10 Jun 2013,Morgan (multi),,ALP (2PP),44.0,australia_2013_table2.csv
australia,2013,6–10 Jun 2013,Essential[e 14],,ALP (2PP),46.0,australia_2013_table2.csv
australia,2013,31 May–2 Jun 2013,Newspoll,,ALP (2PP),42.0,australia_2013_table2.csv
australia,2013,31 May–2 Jun 2013,Morgan (multi),,ALP (2PP),44.5,australia_2013_table2.csv
australia,2013,30 May–2 Jun 2013,Essential[e 15],,ALP (2PP),45.0,australia_2013_table2.csv
australia,2013,24–26 May 2013,Morgan (multi),,ALP (2PP),45.5,australia_2013_table2.csv
australia,2013,23–26 May 2013,Essential[e 16],,ALP (2PP),45.0,australia_2013_table2.csv
australia,2013,17–19 May 2013,Newspoll,,ALP (2PP),44.0,australia_2013_table2.csv
australia,2013,17–19 May 2013,Morgan (multi),,ALP (2PP),45.0,australia_2013_table2.csv
australia,2013,16–19 May 2013,Essential[e 17],,ALP (2PP),45.0,australia_2013_table2.csv
australia,2013,16–18 May 2013,Nielsen[28],,ALP (2PP),46.0,australia_2013_table2.csv
australia,2013,15–16 May 2013,Galaxy[29],,ALP (2PP),46.0,australia_2013_table2.csv
australia,2013,10–12 May 2013,Morgan (multi),,ALP (2PP),44.0,australia_2013_table2.csv
australia,2013,9–12 May 2013,Essential[e 18],,ALP (2PP),45.0,australia_2013_table2.csv
australia,2013,3–5 May 2013,Newspoll,,ALP (2PP),44.0,australia_2013_table2.csv
australia,2013,3–5 May 2013,Morgan (multi),,ALP (2PP),44.0,australia_2013_table2.csv
australia,2013,2–5 May 2013,Essential[e 19],,ALP (2PP),44.0,australia_2013_table2.csv
australia,2013,2 May 2013,ReachTEL[22],,ALP (2PP),42.0,australia_2013_table2.csv
australia,2013,26–28 Apr 2013,Morgan (multi),,ALP (2PP),43.5,australia_2013_table2.csv
australia,2013,25–28 Apr 2013,Essential[e 20],,ALP (2PP),45.0,australia_2013_table2.csv
australia,2013,18–22 Apr 2013,Morgan (multi),,ALP (2PP),46.0,australia_2013_table2.csv
australia,2013,18–22 Apr 2013,Essential[e 21],,ALP (2PP),45.0,australia_2013_table2.csv
australia,2013,19–21 Apr 2013,Newspoll,,ALP (2PP),45.0,australia_2013_table2.csv
australia,2013,11–14 Apr 2013,Morgan (multi),,ALP (2PP),44.0,australia_2013_table2.csv
australia,2013,11–14 Apr 2013,Essential[e 22],,ALP (2PP),45.0,australia_2013_table2.csv
australia,2013,11–13 Apr 2013,Nielsen[30],,ALP (2PP),43.0,australia_2013_table2.csv
australia,2013,9–11 Apr 2013,Galaxy[31],,ALP (2PP),46.0,australia_2013_table2.csv
australia,2013,2 May 2013,ReachTEL[22],,ALP (2PP),43.0,australia_2013_table2.csv
australia,2013,5–7 Apr 2013,Newspoll,,ALP (2PP),45.0,australia_2013_table2.csv
australia,2013,4–7 Apr 2013,Morgan (multi),,ALP (2PP),44.0,australia_2013_table2.csv
australia,2013,4–7 Apr 2013,Essential[e 23],,ALP (2PP),44.0,australia_2013_table2.csv
australia,2013,29 Mar–1 Apr 2013,Morgan (multi),,ALP (2PP),42.5,australia_2013_table2.csv
australia,2013,28 Mar–1 Apr 2013,Essential[e 24],,ALP (2PP),44.0,australia_2013_table2.csv
australia,2013,22–24 Mar 2013,Newspoll,,ALP (2PP),42.0,australia_2013_table2.csv
australia,2013,21–24 Mar 2013,Essential[e 25],,ALP (2PP),46.0,australia_2013_table2.csv
australia,2013,22–23 Mar 2013,Galaxy[32],,ALP (2PP),45.0,australia_2013_table2.csv
australia,2013,21–24 Mar 2013,Morgan (multi),,ALP (2PP),44.0,australia_2013_table2.csv
australia,2013,22–25 Mar 2013,AMR[16],,ALP (2PP),44.0,australia_2013_table2.csv
australia,2013,14–17 Mar 2013,Essential[e 26],,ALP (2PP),46.0,australia_2013_table2.csv
australia,2013,14–17 Mar 2013,Morgan (multi),,ALP (2PP),46.0,australia_2013_table2.csv
australia,2013,14–16 Mar 2013,Nielsen[33],,ALP (2PP),44.0,australia_2013_table2.csv
australia,2013,7–10 Mar 2013,Essential[e 27],,ALP (2PP),45.0,australia_2013_table2.csv
australia,2013,7–10 Mar 2013,Morgan (multi),,ALP (2PP),44.5,australia_2013_table2.csv
australia,2013,8–10 Mar 2013,Newspoll,,ALP (2PP),48.0,australia_2013_table2.csv
australia,2013,5–7 Mar 2013,Galaxy[34],,ALP (2PP),45.0,australia_2013_table2.csv
australia,2013,28 Feb–3 Mar 2013,Essential[e 28],,ALP (2PP),44.0,australia_2013_table2.csv
australia,2013,28 Feb–3 Mar 2013,Morgan (multi),,ALP (2PP),46.0,australia_2013_table2.csv
australia,2013,21–24 Feb 2013,Essential[e 29],,ALP (2PP),44.0,australia_2013_table2.csv
australia,2013,16–17/23–24 Feb 2013,Morgan (face),,ALP (2PP),46.5,australia_2013_table2.csv
australia,2013,22–24 Feb 2013,Newspoll,,ALP (2PP),45.0,australia_2013_table2.csv
australia,2013,14–17 Feb 2013,Essential[e 30],,ALP (2PP),46.0,australia_2013_table2.csv
australia,2013,14–16 Feb 2013,Nielsen[33],,ALP (2PP),44.0,australia_2013_table2.csv
australia,2013,7–10 Feb 2013,Essential[e 31],,ALP (2PP),45.0,australia_2013_table2.csv
australia,2013,9–10 Feb 2013,Morgan (face),,ALP (2PP),45.5,australia_2013_table2.csv
australia,2013,1–4 Feb 2013,Essential[e 32],,ALP (2PP),46.0,australia_2013_table2.csv
australia,2013,2–3 Feb 2013,Morgan (face),,ALP (2PP),48.5,australia_2013_table2.csv
australia,2013,1–3 Feb 2013,Newspoll,,ALP (2PP),44.0,australia_2013_table2.csv
australia,2013,1–3 Feb 2013,Galaxy[34],,ALP (2PP),46.0,australia_2013_table2.csv
australia,2013,23–28 Jan 2013,Essential[e 33],,ALP (2PP),46.0,australia_2013_table2.csv
australia,2013,19–20/26–27 Jan 2013,Morgan (face),,ALP (2PP),49.5,australia_2013_table2.csv
australia,2013,16–20 Jan 2013,Essential[e 34],,ALP (2PP),46.0,australia_2013_table2.csv
australia,2013,9–13 Jan 2013,Essential[e 35],,ALP (2PP),46.0,australia_2013_table2.csv
australia,2013,11–13 Jan 2013,Newspoll,,ALP (2PP),49.0,australia_2013_table2.csv
australia,2013,5–6/12–13 Jan 2013,Morgan (face),,ALP (2PP),49.0,australia_2013_table2.csv
australia,2013,12–16 Dec 2012,Essential[e 36],,ALP (2PP),45.0,australia_2013_table2.csv
australia,2013,8–9/15–16 Dec 2012,Morgan (face),,ALP (2PP),53.5,australia_2013_table2.csv
australia,2013,13–15 Dec 2012,Nielsen[33],,ALP (2PP),48.0,australia_2013_table2.csv
australia,2013,5–9 Dec 2012,Essential[e 37],,ALP (2PP),46.0,australia_2013_table2.csv
australia,2013,7–9 Dec 2012,Newspoll,,ALP (2PP),46.0,australia_2013_table2.csv
australia,2013,28 Nov–2 Dec 2012,Essential[e 38],,ALP (2PP),47.0,australia_2013_table2.csv
australia,2013,24–25 Nov/1–2 Dec 2012,Morgan (face),,ALP (2PP),49.5,australia_2013_table2.csv
australia,2013,29–30 Nov 2012,Galaxy[34],,ALP (2PP),46.0,australia_2013_table2.csv
australia,2013,27–29 Nov 2012,Morgan (phone),,ALP (2PP),47.5,australia_2013_table2.csv
australia,2013,23–25 Nov 2012,Newspoll,,ALP (2PP),49.0,australia_2013_table2.csv
australia,2013,21–25 Nov 2012,Essential[e 39],,ALP (2PP),47.0,australia_2013_table2.csv
australia,2013,14–18 Nov 2012,Essential[e 40],,ALP (2PP),47.0,australia_2013_table2.csv
australia,2013,10–11/17–18 Nov 2012,Morgan (face),,ALP (2PP),49.0,australia_2013_table2.csv
australia,2013,15–17 Nov 2012,Nielsen[33],,ALP (2PP),47.0,australia_2013_table2.csv
australia,2013,9–11 Nov 2012,Newspoll,,ALP (2PP),49.0,australia_2013_table2.csv
australia,2013,7–11 Nov 2012,Essential[e 41],,ALP (2PP),48.0,australia_2013_table2.csv
australia,2013,2–6 Nov 2012,Essential[e 42],,ALP (2PP),47.0,australia_2013_table2.csv
australia,2013,2–4 Nov 2012,Galaxy[35],,ALP (2PP),47.0,australia_2013_table2.csv
