country,election_year,date_raw,pollster,sample_size,party,pct,source_table,actual_pct,error
australia,2013,11–12 Dec 2010,Morgan (face),,ALP (2PP),50.0,australia_2013_table2.csv,46.51,3.490000000000002
australia,2013,8–12 Dec 2010,Morgan (phone),,ALP (2PP),45.5,australia_2013_table2.csv,46.51,-1.009999999999998
australia,2013,7–12 Dec 2010,Essential[e 134],,ALP (2PP),48.0,australia_2013_table2.csv,46.51,1.490000000000002
australia,2013,4–5 Dec 2010,Morgan (face),,ALP (2PP),53.0,australia_2013_table2.csv,46.51,6.490000000000002
australia,2013,3–5 Dec 2010,Newspoll,,ALP (2PP),50.0,australia_2013_table2.csv,46.51,3.490000000000002
australia,2013,30 Nov–5 Dec 2010,Essential[e 135],,ALP (2PP),49.0,australia_2013_table2.csv,46.51,2.490000000000002
australia,2013,23–28 Nov 2010,Essential[e 136],,ALP (2PP),49.0,australia_2013_table2.csv,46.51,2.490000000000002
australia,2013,20–21/27–28 Nov 2010,Morgan (face),,ALP (2PP),52.5,australia_2013_table2.csv,46.51,5.990000000000002
australia,2013,19–21 Nov 2010,Newspoll,,ALP (2PP),52.0,australia_2013_table2.csv,46.51,5.490000000000002
australia,2013,16–21 Nov 2010,Essential[e 137],,ALP (2PP),49.0,australia_2013_table2.csv,46.51,2.490000000000002
australia,2013,18–20 Nov 2010,Nielsen[42],,ALP (2PP),49.0,australia_2013_table2.csv,46.51,2.490000000000002
australia,2013,9–14 Nov 2010,Essential[e 138],,ALP (2PP),49.0,australia_2013_table2.csv,46.51,2.490000000000002
australia,2013,6–7/13–14 Nov 2010,Morgan (face),,ALP (2PP),54.0,australia_2013_table2.csv,46.51,7.490000000000002
australia,2013,5–7 Nov 2010,Newspoll,,ALP (2PP),48.0,australia_2013_table2.csv,46.51,1.490000000000002
australia,2013,2–7 Nov 2010,Essential[e 139],,ALP (2PP),49.0,australia_2013_table2.csv,46.51,2.490000000000002
australia,2013,26–31 Oct 2010,Essential[e 140],,ALP (2PP),50.0,australia_2013_table2.csv,46.51,3.490000000000002
australia,2013,23–24/30–31 Oct 2010,Morgan (face),,ALP (2PP),54.0,australia_2013_table2.csv,46.51,7.490000000000002
australia,2013,22–24 Oct 2010,Newspoll,,ALP (2PP),48.0,australia_2013_table2.csv,46.51,1.490000000000002
australia,2013,19–24 Oct 2010,Essential[e 141],,ALP (2PP),50.0,australia_2013_table2.csv,46.51,3.490000000000002
australia,2013,21–23 Oct 2010,Nielsen[42],,ALP (2PP),49.0,australia_2013_table2.csv,46.51,2.490000000000002
australia,2013,12–17 Oct 2010,Essential[e 142],,ALP (2PP),50.0,australia_2013_table2.csv,46.51,3.490000000000002
australia,2013,9–10/16–17 Oct 2010,Morgan (face),,ALP (2PP),54.0,australia_2013_table2.csv,46.51,7.490000000000002
australia,2013,8–10 Oct 2010,Newspoll,,ALP (2PP),50.0,australia_2013_table2.csv,46.51,3.490000000000002
australia,2013,5–10 Oct 2010,Essential[e 143],,ALP (2PP),50.0,australia_2013_table2.csv,46.51,3.490000000000002
australia,2013,2–3 Oct 2010,Morgan (face),,ALP (2PP),55.5,australia_2013_table2.csv,46.51,8.990000000000002
australia,2013,30 Sep–1 Oct 2010,Essential[e 144],,ALP (2PP),51.0,australia_2013_table2.csv,46.51,4.490000000000002
australia,2013,21–26 Sep 2010,Essential[e 145],,ALP (2PP),51.0,australia_2013_table2.csv,46.51,4.490000000000002
australia,2013,18–19 Sep 2010,Morgan (face),,ALP (2PP),53.5,australia_2013_table2.csv,46.51,6.990000000000002
australia,2013,14–19 Sep 2010,Essential[e 146],,ALP (2PP),50.0,australia_2013_table2.csv,46.51,3.490000000000002
australia,2013,15–16 Sep 2010,Morgan (phone),,ALP (2PP),50.5,australia_2013_table2.csv,46.51,3.990000000000002
australia,2013,10–12 Sep 2010,Newspoll,,ALP (2PP),50.0,australia_2013_table2.csv,46.51,3.490000000000002
australia,2013,7–12 Sep 2010,Essential[e 147],,ALP (2PP),50.0,australia_2013_table2.csv,46.51,3.490000000000002
australia,2013,31 Aug–5 Sep 2010,Essential[e 148],,ALP (2PP),51.0,australia_2013_table2.csv,46.51,4.490000000000002
australia,2013,28–29 Aug/4–5 Sep 2010,Morgan (face),,ALP (2PP),54.5,australia_2013_table2.csv,46.51,7.990000000000002
australia,2013,24–29 Aug 2010,Essential[e 149],,ALP (2PP),50.0,australia_2013_table2.csv,46.51,3.490000000000002
australia,2013,25–26 Aug 2010,Morgan (phone),,ALP (2PP),51.0,australia_2013_table2.csv,46.51,4.490000000000002
australia,2013,c. 21 Aug 2010,Nielsen[43],,ALP (2PP),52.0,australia_2013_table2.csv,46.51,5.490000000000002
australia,2013,17–19 Aug 2010,Newspoll,,ALP (2PP),50.2,australia_2013_table2.csv,46.51,3.690000000000005
australia,2013,13–19 Aug 2010,Essential[e 150],,ALP (2PP),51.0,australia_2013_table2.csv,46.51,4.490000000000002
australia,2013,4–6 Sep 2013,Morgan (multi),,L/NP (2PP),54.5,australia_2013_table2.csv,53.49,1.009999999999998
australia,2013,5 Sep 2013,ReachTEL[8],,L/NP (2PP),53.0,australia_2013_table2.csv,53.49,-0.490000000000002
australia,2013,4–5 Sep 2013,Nielsen[9],,L/NP (2PP),54.0,australia_2013_table2.csv,53.49,0.509999999999998
australia,2013,3–5 Sep 2013,Newspoll,,L/NP (2PP),54.0,australia_2013_table2.csv,53.49,0.509999999999998
australia,2013,4 Sep 2013,ReachTEL[10],,L/NP (2PP),53.0,australia_2013_table2.csv,53.49,-0.490000000000002
australia,2013,2–4 Sep 2013,Galaxy[11],,L/NP (2PP),53.0,australia_2013_table2.csv,53.49,-0.490000000000002
australia,2013,1–4 Sep 2013,Essential[e 1],,L/NP (2PP),52.0,australia_2013_table2.csv,53.49,-1.490000000000002
australia,2013,3 Sept 2013,ReachTEL[12],,L/NP (2PP),52.0,australia_2013_table2.csv,53.49,-1.490000000000002
australia,2013,30 Aug–1 Sep 2013,Morgan (multi),,L/NP (2PP),52.0,australia_2013_table2.csv,53.49,-1.490000000000002
australia,2013,30 Aug–1 Sep 2013,Newspoll,,L/NP (2PP),54.0,australia_2013_table2.csv,53.49,0.509999999999998
australia,2013,29 Aug–1 Sep 2013,Essential[e 2],,L/NP (2PP),52.0,australia_2013_table2.csv,53.49,-1.490000000000002
australia,2013,28–29 Aug 2013,Galaxy[13],,L/NP (2PP),53.0,australia_2013_table2.csv,53.49,-0.490000000000002
australia,2013,28–29 Aug 2013,Morgan (multi),,L/NP (2PP),54.0,australia_2013_table2.csv,53.49,0.509999999999998
australia,2013,26 Aug 2013,ReachTEL[14],,L/NP (2PP),53.0,australia_2013_table2.csv,53.49,-0.490000000000002
australia,2013,21–25 Aug 2013,Essential[e 3],,L/NP (2PP),50.0,australia_2013_table2.csv,53.49,-3.490000000000002
australia,2013,23–25 Aug 2013,Newspoll,,L/NP (2PP),53.0,australia_2013_table2.csv,53.49,-0.490000000000002
australia,2013,23–25 Aug 2013,Morgan (multi),,L/NP (2PP),52.5,australia_2013_table2.csv,53.49,-0.990000000000002
australia,2013,18–22 Aug 2013,Nielsen[15],,L/NP (2PP),53.0,australia_2013_table2.csv,53.49,-0.490000000000002
australia,2013,16–18 Aug 2013,Newspoll,,L/NP (2PP),54.0,australia_2013_table2.csv,53.49,0.509999999999998
australia,2013,16–18 Aug 2013,Morgan (multi),,L/NP (2PP),52.0,australia_2013_table2.csv,53.49,-1.490000000000002
australia,2013,16–18 Aug 2013,AMR[16],,L/NP (2PP),50.0,australia_2013_table2.csv,53.49,-3.490000000000002
australia,2013,14–18 Aug 2013,Essential[e 4],,L/NP (2PP),50.0,australia_2013_table2.csv,53.49,-3.490000000000002
australia,2013,14–15 Aug 2013,Galaxy[17],,L/NP (2PP),52.0,australia_2013_table2.csv,53.49,-1.490000000000002
australia,2013,12–13 Aug 2013,Morgan (phone)[18],,L/NP (2PP),57.0,australia_2013_table2.csv,53.49,3.509999999999998
australia,2013,9–12 Aug 2013,Essential[e 5],,L/NP (2PP),51.0,australia_2013_table2.csv,53.49,-2.490000000000002
australia,2013,9–11 Aug 2013,Newspoll,,L/NP (2PP),52.0,australia_2013_table2.csv,53.49,-1.490000000000002
australia,2013,9–11 Aug 2013,Morgan (multi),,L/NP (2PP),51.5,australia_2013_table2.csv,53.49,-1.990000000000002
australia,2013,10 Aug 2013,ReachTEL[19],,L/NP (2PP),53.0,australia_2013_table2.csv,53.49,-0.490000000000002
australia,2013,7–9 Aug 2013,Galaxy[20],,L/NP (2PP),51.0,australia_2013_table2.csv,53.49,-2.490000000000002
australia,2013,6–8 Aug 2013,Nielsen[21],,L/NP (2PP),52.0,australia_2013_table2.csv,53.49,-1.490000000000002
australia,2013,4 Aug 2013,ReachTEL[22],,L/NP (2PP),52.0,australia_2013_table2.csv,53.49,-1.490000000000002
australia,2013,2–4 Aug 2013,Morgan (multi),,L/NP (2PP),50.5,australia_2013_table2.csv,53.49,-2.990000000000002
australia,2013,2–4 Aug 2013,Newspoll,,L/NP (2PP),52.0,australia_2013_table2.csv,53.49,-1.490000000000002
australia,2013,1–4 Aug 2013,Essential[e 6],,L/NP (2PP),51.0,australia_2013_table2.csv,53.49,-2.490000000000002
australia,2013,26–28 Jul 2013,Morgan (multi),,L/NP (2PP),49.5,australia_2013_table2.csv,53.49,-3.990000000000002
australia,2013,25–28 Jul 2013,Essential[e 7],,L/NP (2PP),51.0,australia_2013_table2.csv,53.49,-2.490000000000002
australia,2013,23–25 Jul 2013,Galaxy[23],,L/NP (2PP),50.0,australia_2013_table2.csv,53.49,-3.490000000000002
australia,2013,18–22 Jul 2013,Essential[e 8],,L/NP (2PP),51.0,australia_2013_table2.csv,53.49,-2.490000000000002
australia,2013,19–21 Jul 2013,Morgan (multi),,L/NP (2PP),48.0,australia_2013_table2.csv,53.49,-5.490000000000002
australia,2013,19–21 Jul 2013,Newspoll,,L/NP (2PP),52.0,australia_2013_table2.csv,53.49,-1.490000000000002
australia,2013,18 Jul 2013,ReachTEL[22],,L/NP (2PP),51.0,australia_2013_table2.csv,53.49,-2.490000000000002
australia,2013,12–14 Jul 2013,Morgan (multi),,L/NP (2PP),48.5,australia_2013_table2.csv,53.49,-4.990000000000002
australia,2013,11–14 Jul 2013,Essential[e 9],,L/NP (2PP),52.0,australia_2013_table2.csv,53.49,-1.490000000000002
australia,2013,11–13 Jul 2013,Nielsen[24],,L/NP (2PP),50.0,australia_2013_table2.csv,53.49,-3.490000000000002
australia,2013,5–8 Jul 2013,AMR[16],,L/NP (2PP),49.0,australia_2013_table2.csv,53.49,-4.490000000000002
australia,2013,5–7 Jul 2013,Newspoll,,L/NP (2PP),50.0,australia_2013_table2.csv,53.49,-3.490000000000002
australia,2013,5–7 Jul 2013,Morgan (multi),,L/NP (2PP),47.5,australia_2013_table2.csv,53.49,-5.990000000000002
australia,2013,4–7 Jul 2013,Essential[e 10],,L/NP (2PP),52.0,australia_2013_table2.csv,53.49,-1.490000000000002
australia,2013,28–30 Jun 2013,Newspoll,,L/NP (2PP),51.0,australia_2013_table2.csv,53.49,-2.490000000000002
australia,2013,28–30 Jun 2013,Morgan (multi),,L/NP (2PP),49.0,australia_2013_table2.csv,53.49,-4.490000000000002
australia,2013,27–30 Jun 2013,Essential[e 11],,L/NP (2PP),53.0,australia_2013_table2.csv,53.49,-0.490000000000002
australia,2013,27–28 Jun 2013,Galaxy[25],,L/NP (2PP),51.0,australia_2013_table2.csv,53.49,-2.490000000000002
australia,2013,27 Jun 2013,ReachTEL[22],,L/NP (2PP),52.0,australia_2013_table2.csv,53.49,-1.490000000000002
australia,2013,21–23 Jun 2013,Newspoll,,L/NP (2PP),57.0,australia_2013_table2.csv,53.49,3.509999999999998
australia,2013,21–23 Jun 2013,Morgan (multi),,L/NP (2PP),56.5,australia_2013_table2.csv,53.49,3.009999999999998
australia,2013,20–23 Jun 2013,Essential[e 12],,L/NP (2PP),55.0,australia_2013_table2.csv,53.49,1.509999999999998
australia,2013,14–16 Jun 2013,Morgan (multi),,L/NP (2PP),54.5,australia_2013_table2.csv,53.49,1.009999999999998
australia,2013,13–16 Jun 2013,Essential[e 13],,L/NP (2PP),54.0,australia_2013_table2.csv,53.49,0.509999999999998
australia,2013,13–15 Jun 2013,Nielsen[26],,L/NP (2PP),57.0,australia_2013_table2.csv,53.49,3.509999999999998
australia,2013,11–13 Jun 2013,Galaxy[27],,L/NP (2PP),55.0,australia_2013_table2.csv,53.49,1.509999999999998
australia,2013,7–10 Jun 2013,Morgan (multi),,L/NP (2PP),56.0,australia_2013_table2.csv,53.49,2.509999999999998
australia,2013,6–10 Jun 2013,Essential[e 14],,L/NP (2PP),54.0,australia_2013_table2.csv,53.49,0.509999999999998
australia,2013,31 May–2 Jun 2013,Newspoll,,L/NP (2PP),58.0,australia_2013_table2.csv,53.49,4.509999999999998
australia,2013,31 May–2 Jun 2013,Morgan (multi),,L/NP (2PP),55.5,australia_2013_table2.csv,53.49,2.009999999999998
australia,2013,30 May–2 Jun 2013,Essential[e 15],,L/NP (2PP),55.0,australia_2013_table2.csv,53.49,1.509999999999998
australia,2013,24–26 May 2013,Morgan (multi),,L/NP (2PP),54.5,australia_2013_table2.csv,53.49,1.009999999999998
australia,2013,23–26 May 2013,Essential[e 16],,L/NP (2PP),55.0,australia_2013_table2.csv,53.49,1.509999999999998
australia,2013,17–19 May 2013,Newspoll,,L/NP (2PP),56.0,australia_2013_table2.csv,53.49,2.509999999999998
australia,2013,17–19 May 2013,Morgan (multi),,L/NP (2PP),55.0,australia_2013_table2.csv,53.49,1.509999999999998
australia,2013,16–19 May 2013,Essential[e 17],,L/NP (2PP),55.0,australia_2013_table2.csv,53.49,1.509999999999998
australia,2013,16–18 May 2013,Nielsen[28],,L/NP (2PP),54.0,australia_2013_table2.csv,53.49,0.509999999999998
australia,2013,15–16 May 2013,Galaxy[29],,L/NP (2PP),54.0,australia_2013_table2.csv,53.49,0.509999999999998
australia,2013,10–12 May 2013,Morgan (multi),,L/NP (2PP),56.0,australia_2013_table2.csv,53.49,2.509999999999998
australia,2013,9–12 May 2013,Essential[e 18],,L/NP (2PP),55.0,australia_2013_table2.csv,53.49,1.509999999999998
australia,2013,3–5 May 2013,Newspoll,,L/NP (2PP),56.0,australia_2013_table2.csv,53.49,2.509999999999998
australia,2013,3–5 May 2013,Morgan (multi),,L/NP (2PP),56.0,australia_2013_table2.csv,53.49,2.509999999999998
australia,2013,2–5 May 2013,Essential[e 19],,L/NP (2PP),56.0,australia_2013_table2.csv,53.49,2.509999999999998
australia,2013,2 May 2013,ReachTEL[22],,L/NP (2PP),58.0,australia_2013_table2.csv,53.49,4.509999999999998
australia,2013,26–28 Apr 2013,Morgan (multi),,L/NP (2PP),56.5,australia_2013_table2.csv,53.49,3.009999999999998
australia,2013,25–28 Apr 2013,Essential[e 20],,L/NP (2PP),55.0,australia_2013_table2.csv,53.49,1.509999999999998
australia,2013,18–22 Apr 2013,Morgan (multi),,L/NP (2PP),54.0,australia_2013_table2.csv,53.49,0.509999999999998
australia,2013,18–22 Apr 2013,Essential[e 21],,L/NP (2PP),55.0,australia_2013_table2.csv,53.49,1.509999999999998
australia,2013,19–21 Apr 2013,Newspoll,,L/NP (2PP),55.0,australia_2013_table2.csv,53.49,1.509999999999998
australia,2013,11–14 Apr 2013,Morgan (multi),,L/NP (2PP),56.0,australia_2013_table2.csv,53.49,2.509999999999998
australia,2013,11–14 Apr 2013,Essential[e 22],,L/NP (2PP),55.0,australia_2013_table2.csv,53.49,1.509999999999998
australia,2013,11–13 Apr 2013,Nielsen[30],,L/NP (2PP),57.0,australia_2013_table2.csv,53.49,3.509999999999998
australia,2013,9–11 Apr 2013,Galaxy[31],,L/NP (2PP),54.0,australia_2013_table2.csv,53.49,0.509999999999998
australia,2013,2 May 2013,ReachTEL[22],,L/NP (2PP),57.0,australia_2013_table2.csv,53.49,3.509999999999998
australia,2013,5–7 Apr 2013,Newspoll,,L/NP (2PP),55.0,australia_2013_table2.csv,53.49,1.509999999999998
australia,2013,4–7 Apr 2013,Morgan (multi),,L/NP (2PP),56.0,australia_2013_table2.csv,53.49,2.509999999999998
australia,2013,4–7 Apr 2013,Essential[e 23],,L/NP (2PP),56.0,australia_2013_table2.csv,53.49,2.509999999999998
australia,2013,29 Mar–1 Apr 2013,Morgan (multi),,L/NP (2PP),57.5,australia_2013_table2.csv,53.49,4.009999999999998
australia,2013,28 Mar–1 Apr 2013,Essential[e 24],,L/NP (2PP),56.0,australia_2013_table2.csv,53.49,2.509999999999998
australia,2013,22–24 Mar 2013,Newspoll,,L/NP (2PP),58.0,australia_2013_table2.csv,53.49,4.509999999999998
australia,2013,21–24 Mar 2013,Essential[e 25],,L/NP (2PP),54.0,australia_2013_table2.csv,53.49,0.509999999999998
australia,2013,22–23 Mar 2013,Galaxy[32],,L/NP (2PP),55.0,australia_2013_table2.csv,53.49,1.509999999999998
australia,2013,21–24 Mar 2013,Morgan (multi),,L/NP (2PP),56.0,australia_2013_table2.csv,53.49,2.509999999999998
australia,2013,22–25 Mar 2013,AMR[16],,L/NP (2PP),56.0,australia_2013_table2.csv,53.49,2.509999999999998
australia,2013,14–17 Mar 2013,Essential[e 26],,L/NP (2PP),54.0,australia_2013_table2.csv,53.49,0.509999999999998
australia,2013,14–17 Mar 2013,Morgan (multi),,L/NP (2PP),54.0,australia_2013_table2.csv,53.49,0.509999999999998
australia,2013,14–16 Mar 2013,Nielsen[33],,L/NP (2PP),56.0,australia_2013_table2.csv,53.49,2.509999999999998
australia,2013,7–10 Mar 2013,Essential[e 27],,L/NP (2PP),55.0,australia_2013_table2.csv,53.49,1.509999999999998
australia,2013,7–10 Mar 2013,Morgan (multi),,L/NP (2PP),55.5,australia_2013_table2.csv,53.49,2.009999999999998
australia,2013,8–10 Mar 2013,Newspoll,,L/NP (2PP),52.0,australia_2013_table2.csv,53.49,-1.490000000000002
australia,2013,5–7 Mar 2013,Galaxy[34],,L/NP (2PP),55.0,australia_2013_table2.csv,53.49,1.509999999999998
australia,2013,28 Feb–3 Mar 2013,Essential[e 28],,L/NP (2PP),56.0,australia_2013_table2.csv,53.49,2.509999999999998
australia,2013,28 Feb–3 Mar 2013,Morgan (multi),,L/NP (2PP),54.0,australia_2013_table2.csv,53.49,0.509999999999998
australia,2013,21–24 Feb 2013,Essential[e 29],,L/NP (2PP),56.0,australia_2013_table2.csv,53.49,2.509999999999998
australia,2013,16–17/23–24 Feb 2013,Morgan (face),,L/NP (2PP),53.5,australia_2013_table2.csv,53.49,0.00999999999999801
australia,2013,22–24 Feb 2013,Newspoll,,L/NP (2PP),55.0,australia_2013_table2.csv,53.49,1.509999999999998
australia,2013,14–17 Feb 2013,Essential[e 30],,L/NP (2PP),54.0,australia_2013_table2.csv,53.49,0.509999999999998
australia,2013,14–16 Feb 2013,Nielsen[33],,L/NP (2PP),56.0,australia_2013_table2.csv,53.49,2.509999999999998
australia,2013,7–10 Feb 2013,Essential[e 31],,L/NP (2PP),55.0,australia_2013_table2.csv,53.49,1.509999999999998
australia,2013,9–10 Feb 2013,Morgan (face),,L/NP (2PP),54.5,australia_2013_table2.csv,53.49,1.009999999999998
australia,2013,1–4 Feb 2013,Essential[e 32],,L/NP (2PP),54.0,australia_2013_table2.csv,53.49,0.509999999999998
australia,2013,2–3 Feb 2013,Morgan (face),,L/NP (2PP),51.5,australia_2013_table2.csv,53.49,-1.990000000000002
australia,2013,1–3 Feb 2013,Newspoll,,L/NP (2PP),56.0,australia_2013_table2.csv,53.49,2.509999999999998
australia,2013,1–3 Feb 2013,Galaxy[34],,L/NP (2PP),54.0,australia_2013_table2.csv,53.49,0.509999999999998
australia,2013,23–28 Jan 2013,Essential[e 33],,L/NP (2PP),54.0,australia_2013_table2.csv,53.49,0.509999999999998
australia,2013,19–20/26–27 Jan 2013,Morgan (face),,L/NP (2PP),50.5,australia_2013_table2.csv,53.49,-2.990000000000002
australia,2013,16–20 Jan 2013,Essential[e 34],,L/NP (2PP),54.0,australia_2013_table2.csv,53.49,0.509999999999998
australia,2013,9–13 Jan 2013,Essential[e 35],,L/NP (2PP),54.0,australia_2013_table2.csv,53.49,0.509999999999998
australia,2013,11–13 Jan 2013,Newspoll,,L/NP (2PP),51.0,australia_2013_table2.csv,53.49,-2.490000000000002
australia,2013,5–6/12–13 Jan 2013,Morgan (face),,L/NP (2PP),51.0,australia_2013_table2.csv,53.49,-2.490000000000002
australia,2013,12–16 Dec 2012,Essential[e 36],,L/NP (2PP),55.0,australia_2013_table2.csv,53.49,1.509999999999998
australia,2013,8–9/15–16 Dec 2012,Morgan (face),,L/NP (2PP),46.5,australia_2013_table2.csv,53.49,-6.990000000000002
australia,2013,13–15 Dec 2012,Nielsen[33],,L/NP (2PP),52.0,australia_2013_table2.csv,53.49,-1.490000000000002
australia,2013,5–9 Dec 2012,Essential[e 37],,L/NP (2PP),54.0,australia_2013_table2.csv,53.49,0.509999999999998
australia,2013,7–9 Dec 2012,Newspoll,,L/NP (2PP),54.0,australia_2013_table2.csv,53.49,0.509999999999998
australia,2013,28 Nov–2 Dec 2012,Essential[e 38],,L/NP (2PP),53.0,australia_2013_table2.csv,53.49,-0.490000000000002
australia,2013,24–25 Nov/1–2 Dec 2012,Morgan (face),,L/NP (2PP),50.5,australia_2013_table2.csv,53.49,-2.990000000000002
australia,2013,29–30 Nov 2012,Galaxy[34],,L/NP (2PP),54.0,australia_2013_table2.csv,53.49,0.509999999999998
australia,2013,27–29 Nov 2012,Morgan (phone),,L/NP (2PP),52.5,australia_2013_table2.csv,53.49,-0.990000000000002
australia,2013,23–25 Nov 2012,Newspoll,,L/NP (2PP),51.0,australia_2013_table2.csv,53.49,-2.490000000000002
australia,2013,21–25 Nov 2012,Essential[e 39],,L/NP (2PP),53.0,australia_2013_table2.csv,53.49,-0.490000000000002
australia,2013,14–18 Nov 2012,Essential[e 40],,L/NP (2PP),53.0,australia_2013_table2.csv,53.49,-0.490000000000002
australia,2013,10–11/17–18 Nov 2012,Morgan (face),,L/NP (2PP),51.0,australia_2013_table2.csv,53.49,-2.490000000000002
australia,2013,15–17 Nov 2012,Nielsen[33],,L/NP (2PP),53.0,australia_2013_table2.csv,53.49,-0.490000000000002
australia,2013,9–11 Nov 2012,Newspoll,,L/NP (2PP),51.0,australia_2013_table2.csv,53.49,-2.490000000000002
australia,2013,7–11 Nov 2012,Essential[e 41],,L/NP (2PP),52.0,australia_2013_table2.csv,53.49,-1.490000000000002
australia,2013,2–6 Nov 2012,Essential[e 42],,L/NP (2PP),53.0,australia_2013_table2.csv,53.49,-0.490000000000002
australia,2013,2–4 Nov 2012,Galaxy[35],,L/NP (2PP),53.0,australia_2013_table2.csv,53.49,-0.490000000000002
australia,2013,27–28 Oct/3–4 Nov 2012,Morgan (face),,L/NP (2PP),52.0,australia_2013_table2.csv,53.49,-1.490000000000002
australia,2013,26–28 Oct 2012,Newspoll,,L/NP (2PP),50.0,australia_2013_table2.csv,53.49,-3.490000000000002
australia,2013,25–28 Oct 2012,Essential[e 43],,L/NP (2PP),54.0,australia_2013_table2.csv,53.49,0.509999999999998
australia,2013,13–14/20–21 Oct 2012,Morgan (face),,L/NP (2PP),57.5,australia_2013_table2.csv,53.49,4.009999999999998
australia,2013,17–21 Oct 2012,Essential[e 44],,L/NP (2PP),53.0,australia_2013_table2.csv,53.49,-0.490000000000002
australia,2013,18–20 Oct 2012,Nielsen[36],,L/NP (2PP),52.0,australia_2013_table2.csv,53.49,-1.490000000000002
australia,2013,10–14 Oct 2012,Essential[e 45],,L/NP (2PP),53.0,australia_2013_table2.csv,53.49,-0.490000000000002
australia,2013,5–7 Oct 2012,Newspoll,,L/NP (2PP),54.0,australia_2013_table2.csv,53.49,0.509999999999998
australia,2013,3–7 Oct 2012,Essential[e 46],,L/NP (2PP),53.0,australia_2013_table2.csv,53.49,-0.490000000000002
australia,2013,29–30 Sep/6–7 Oct 2012,Morgan (face),,L/NP (2PP),51.0,australia_2013_table2.csv,53.49,-2.490000000000002
australia,2013,26–30 Sep 2012,Essential[e 47],,L/NP (2PP),53.0,australia_2013_table2.csv,53.49,-0.490000000000002
australia,2013,22–23 Sep 2012,Morgan (face),,L/NP (2PP),50.0,australia_2013_table2.csv,53.49,-3.490000000000002
australia,2013,19–23 Sep 2012,Essential[e 48],,L/NP (2PP),55.0,australia_2013_table2.csv,53.49,1.509999999999998
australia,2013,17–20 Sep 2012,Morgan (phone),,L/NP (2PP),52.5,australia_2013_table2.csv,53.49,-0.990000000000002
australia,2013,14–16 Sep 2012,Newspoll,,L/NP (2PP),50.0,australia_2013_table2.csv,53.49,-3.490000000000002
australia,2013,12–16 Sep 2012,Essential[e 49],,L/NP (2PP),55.0,australia_2013_table2.csv,53.49,1.509999999999998
australia,2013,8–9/15–16 Sep 2012,Morgan (face),,L/NP (2PP),50.5,australia_2013_table2.csv,53.49,-2.990000000000002
australia,2013,13–15 Sep 2012,Nielsen[36],,L/NP (2PP),53.0,australia_2013_table2.csv,53.49,-0.490000000000002
australia,2013,29 Aug–2 Sep 2012,Essential[e 50],,L/NP (2PP),55.0,australia_2013_table2.csv,53.49,1.509999999999998
australia,2013,31 Aug–2 Sep 2012,Newspoll,,L/NP (2PP),55.0,australia_2013_table2.csv,53.49,1.509999999999998
australia,2013,1–2 Sep 2012,Morgan (face),,L/NP (2PP),51.5,australia_2013_table2.csv,53.49,-1.990000000000002
australia,2013,22–26 Aug 2012,Essential[e 51],,L/NP (2PP),56.0,australia_2013_table2.csv,53.49,2.509999999999998
australia,2013,23–25 Aug 2012,Nielsen[36],,L/NP (2PP),54.0,australia_2013_table2.csv,53.49,0.509999999999998
australia,2013,15–19 Aug 2012,Essential[e 52],,L/NP (2PP),57.0,australia_2013_table2.csv,53.49,3.509999999999998
australia,2013,17–19 Aug 2012,Newspoll,,L/NP (2PP),53.0,australia_2013_table2.csv,53.49,-0.490000000000002
australia,2013,11–12/18–19 Aug 2012,Morgan (face),,L/NP (2PP),53.0,australia_2013_table2.csv,53.49,-0.490000000000002
australia,2013,8–12 Aug 2012,Essential[e 53],,L/NP (2PP),56.0,australia_2013_table2.csv,53.49,2.509999999999998
australia,2013,3–5 Aug 2012,Newspoll,,L/NP (2PP),54.0,australia_2013_table2.csv,53.49,0.509999999999998
australia,2013,1–5 Aug 2012,Essential[e 54],,L/NP (2PP),56.0,australia_2013_table2.csv,53.49,2.509999999999998
australia,2013,28–29 Jul/4–5 Aug 2012,Morgan (face),,L/NP (2PP),53.5,australia_2013_table2.csv,53.49,0.00999999999999801
australia,2013,25–29 Jul 2012,Essential[e 55],,L/NP (2PP),55.0,australia_2013_table2.csv,53.49,1.509999999999998
australia,2013,26–28 Jul 2012,Nielsen[36],,L/NP (2PP),56.0,australia_2013_table2.csv,53.49,2.509999999999998
australia,2013,20–22 Jul 2012,Newspoll,,L/NP (2PP),56.0,australia_2013_table2.csv,53.49,2.509999999999998
australia,2013,18–22 Jul 2012,Essential[e 56],,L/NP (2PP),56.0,australia_2013_table2.csv,53.49,2.509999999999998
australia,2013,14–15/21–22 Jul 2012,Morgan (face),,L/NP (2PP),54.0,australia_2013_table2.csv,53.49,0.509999999999998
australia,2013,11–15 Jul 2012,Essential[e 57],,L/NP (2PP),57.0,australia_2013_table2.csv,53.49,3.509999999999998
australia,2013,6–8 Jul 2012,Newspoll,,L/NP (2PP),56.0,australia_2013_table2.csv,53.49,2.509999999999998
australia,2013,4–8 Jul 2012,Essential[e 58],,L/NP (2PP),56.0,australia_2013_table2.csv,53.49,2.509999999999998
australia,2013,30 Jun–1/7–8 Jul 2012,Morgan (face),,L/NP (2PP),54.0,australia_2013_table2.csv,53.49,0.509999999999998
