country,country_label,election_year,election_label,dataset_split,party,poll_date,pct,rolling_avg,momentum_1st_diff,momentum_2nd_diff,model_included,actual_pct,is_winner,n_poll_observations,poll_std
australia,Australia,2016,Australia 2016,development,L/NP (Primary),2016-06-16,43.500000,41.640000,2.500000,4.200000,False,,0,,
australia,Australia,2016,Australia 2016,development,L/NP (Primary),2016-06-16,39.000000,41.440000,-4.500000,-7.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,L/NP (Primary),2016-06-19,40.000000,41.240000,1.000000,5.500000,False,,0,,
australia,Australia,2016,Australia 2016,development,L/NP (Primary),2016-06-19,41.000000,40.900000,1.000000,0.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,L/NP (Primary),2016-06-22,42.000000,41.100000,1.000000,0.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,L/NP (Primary),2016-06-23,42.300000,40.860000,0.300000,-0.700000,False,,0,,
australia,Australia,2016,Australia 2016,development,L/NP (Primary),2016-06-26,39.000000,40.860000,-3.300000,-3.600000,False,,0,,
australia,Australia,2016,Australia 2016,development,L/NP (Primary),2016-06-26,43.000000,41.460000,4.000000,7.300000,False,,0,,
australia,Australia,2016,Australia 2016,development,L/NP (Primary),2016-06-29,43.000000,41.860000,0.000000,-4.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,L/NP (Primary),2016-06-29,40.000000,41.460000,-3.000000,-3.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,L/NP (Primary),2016-06-30,42.500000,41.500000,2.500000,5.500000,False,,0,,
australia,Australia,2016,Australia 2016,development,L/NP (Primary),2016-06-30,42.800000,42.260000,0.300000,-2.200000,False,,0,,
australia,Australia,2016,Australia 2016,development,L/NP (Primary),2016-07-01,42.000000,42.060000,-0.800000,-1.100000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2013-09-05,12.600000,12.600000,,,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2013-09-05,12.000000,12.300000,-0.600000,,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2013-09-06,14.000000,12.866667,2.000000,2.600000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2013-09-07,12.300000,12.725000,-1.700000,-3.700000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2013-09-15,11.000000,12.380000,-1.300000,0.400000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2013-09-22,12.000000,12.260000,1.000000,2.300000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2013-09-22,11.000000,12.060000,-1.000000,-2.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2013-10-20,12.000000,11.660000,1.000000,2.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2013-10-27,12.000000,11.600000,0.000000,-1.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2013-11-10,11.000000,11.600000,-1.000000,-1.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2013-11-23,11.000000,11.400000,0.000000,1.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2013-11-24,12.000000,11.600000,1.000000,1.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2013-12-01,12.500000,11.700000,0.500000,-0.500000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2013-12-02,11.000000,11.500000,-1.500000,-2.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2013-12-08,11.000000,11.500000,0.000000,1.500000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2013-12-15,9.500000,11.200000,-1.500000,-1.500000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2013-12-16,11.000000,11.000000,1.500000,3.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-01-13,12.500000,11.000000,1.500000,0.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-01-20,11.000000,11.000000,-1.500000,-3.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-01-23,9.100000,10.620000,-1.900000,-0.400000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-01-28,12.000000,11.120000,2.900000,4.800000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-02-09,12.000000,11.320000,0.000000,-2.900000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-02-15,11.000000,11.020000,-1.000000,-1.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-02-23,13.000000,11.420000,2.000000,3.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-02-23,12.000000,12.000000,-1.000000,-3.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-03-05,10.000000,11.600000,-2.000000,-1.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-03-09,13.000000,11.800000,3.000000,5.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-03-15,10.000000,11.600000,-3.000000,-6.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-03-18,12.000000,11.400000,2.000000,5.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-03-23,11.000000,11.200000,-1.000000,-3.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-03-25,12.500000,11.700000,1.500000,2.500000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-03-25,11.000000,11.300000,-1.500000,-3.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-04-06,12.000000,11.700000,1.000000,2.500000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-04-07,15.000000,12.300000,3.000000,2.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-04-08,11.000000,12.300000,-4.000000,-7.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-04-13,9.000000,11.600000,-2.000000,2.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-04-15,11.000000,11.600000,2.000000,4.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-04-22,14.500000,12.100000,3.500000,1.500000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-04-30,11.000000,11.300000,-3.500000,-7.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-05-04,13.000000,11.700000,2.000000,5.500000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-05-04,14.000000,12.700000,1.000000,-1.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-05-17,12.000000,12.900000,-2.000000,-3.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-05-18,14.500000,12.900000,2.500000,4.500000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-05-18,15.000000,13.700000,0.500000,-2.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-05-20,12.000000,13.500000,-3.000000,-3.500000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-05-27,12.000000,13.100000,0.000000,3.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-06-01,15.000000,13.700000,3.000000,3.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-06-15,17.000000,14.200000,2.000000,-1.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-06-29,15.000000,14.200000,-2.000000,-4.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-06-30,16.500000,15.100000,1.500000,3.500000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-07-01,13.000000,15.300000,-3.500000,-5.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-07-13,16.000000,15.500000,3.000000,6.500000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-07-27,16.000000,15.300000,0.000000,-3.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-08-10,13.500000,15.000000,-2.500000,-2.500000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-08-10,13.000000,14.300000,-0.500000,2.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-08-19,13.000000,14.300000,0.000000,0.500000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-08-24,15.000000,14.100000,2.000000,2.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-09-07,12.000000,13.300000,-3.000000,-5.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-09-18,10.500000,12.700000,-1.500000,1.500000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-09-23,14.000000,12.900000,3.500000,5.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-10-05,13.000000,12.900000,-1.000000,-4.500000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-10-05,10.000000,11.900000,-3.000000,-2.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-10-07,11.000000,11.700000,1.000000,4.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-10-14,10.000000,11.600000,-1.000000,-2.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-10-20,13.000000,11.400000,3.000000,4.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-10-21,11.000000,11.000000,-2.000000,-5.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-10-21,14.000000,11.800000,3.000000,5.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-10-23,10.900000,11.780000,-3.100000,-6.100000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-10-28,12.000000,12.180000,1.100000,4.200000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-11-01,10.000000,11.580000,-2.000000,-3.100000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-11-04,13.000000,11.980000,3.000000,5.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-11-04,12.000000,11.580000,-1.000000,-4.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-11-11,13.000000,12.000000,1.000000,2.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-11-17,12.000000,12.000000,-1.000000,-2.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-11-17,11.500000,12.300000,-0.500000,0.500000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-11-18,14.000000,12.500000,2.500000,3.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-11-21,9.900000,12.080000,-4.100000,-6.600000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-11-25,11.000000,11.680000,1.100000,5.200000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-11-30,13.000000,11.880000,2.000000,0.900000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-12-02,11.000000,11.780000,-2.000000,-4.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-12-04,10.000000,10.980000,-1.000000,1.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-12-06,11.000000,11.200000,1.000000,2.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-12-15,11.000000,11.200000,0.000000,-1.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-12-16,12.000000,11.000000,1.000000,1.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2014-12-27,11.000000,11.000000,-1.000000,-2.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-01-12,13.500000,11.700000,2.500000,3.500000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-01-13,11.000000,11.700000,-2.500000,-5.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-01-20,11.000000,11.700000,0.000000,2.500000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-01-27,8.800000,11.060000,-2.200000,-2.200000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-01-27,11.000000,11.060000,2.200000,4.400000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-01-30,10.000000,10.360000,-1.000000,-3.200000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-02-05,8.900000,9.940000,-1.100000,-0.100000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-02-05,10.000000,9.740000,1.100000,2.200000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-02-08,12.000000,10.380000,2.000000,0.900000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-02-22,10.000000,10.180000,-2.000000,-4.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-02-22,12.000000,10.580000,2.000000,4.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-02-28,10.000000,10.800000,-2.000000,-4.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-03-08,11.000000,11.000000,1.000000,3.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-03-10,11.000000,10.800000,0.000000,-1.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-03-17,11.000000,11.000000,0.000000,0.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-03-22,11.000000,10.800000,0.000000,0.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-03-29,8.500000,10.500000,-2.500000,-2.500000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-04-11,9.000000,10.100000,0.500000,3.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-04-12,12.000000,10.300000,3.000000,2.500000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-04-14,11.000000,10.300000,-1.000000,-4.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-04-21,10.000000,10.100000,-1.000000,0.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-04-28,11.000000,10.600000,1.000000,2.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-05-04,14.000000,11.600000,3.000000,2.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-05-04,11.000000,11.400000,-3.000000,-6.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-05-10,10.000000,11.200000,-1.000000,2.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-05-13,8.600000,10.920000,-1.400000,-0.400000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-05-17,11.000000,10.920000,2.400000,3.800000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-05-17,9.000000,9.920000,-2.000000,-4.400000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-05-18,10.500000,9.820000,1.500000,3.500000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-05-26,9.000000,9.620000,-1.500000,-3.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-06-02,9.000000,9.700000,0.000000,1.500000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-06-02,9.000000,9.300000,0.000000,0.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-06-13,10.000000,9.500000,1.000000,1.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-06-13,10.000000,9.400000,0.000000,-1.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-06-14,11.500000,9.900000,1.500000,1.500000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-06-16,12.000000,10.500000,0.500000,-1.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-06-16,9.000000,10.500000,-3.000000,-3.500000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-06-28,11.000000,10.700000,2.000000,5.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-07-04,10.000000,10.700000,-1.000000,-3.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-07-05,10.000000,10.400000,0.000000,1.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-07-12,10.500000,10.100000,0.500000,0.500000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-07-17,11.000000,10.500000,0.500000,0.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-07-19,9.000000,10.100000,-2.000000,-2.500000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-07-26,10.500000,10.200000,1.500000,3.500000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-07-30,8.600000,9.920000,-1.900000,-3.400000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-07-31,10.000000,9.820000,1.400000,3.300000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-08-06,8.700000,9.360000,-1.300000,-2.700000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-08-07,9.000000,9.360000,0.300000,1.600000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-08-09,11.000000,9.460000,2.000000,1.700000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-08-09,9.000000,9.540000,-2.000000,-4.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-08-14,11.000000,9.740000,2.000000,4.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-08-15,11.000000,10.200000,0.000000,-2.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-08-23,11.500000,10.700000,0.500000,0.500000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-08-23,10.000000,10.500000,-1.500000,-2.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-08-27,8.900000,10.480000,-1.100000,0.400000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-08-30,12.000000,10.680000,3.100000,4.200000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-09-06,11.500000,10.780000,-0.500000,-3.600000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-09-06,10.000000,10.480000,-1.500000,-1.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-09-13,12.500000,10.980000,2.500000,4.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-09-15,8.900000,10.980000,-3.600000,-6.100000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-09-16,9.000000,10.380000,0.100000,3.700000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-09-20,11.500000,10.380000,2.500000,2.400000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-09-20,10.000000,10.380000,-1.500000,-4.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-09-21,9.000000,9.680000,-1.000000,0.500000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-09-28,11.000000,10.100000,2.000000,3.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-10-04,10.000000,10.300000,-1.000000,-3.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-10-11,10.000000,10.000000,0.000000,1.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-10-13,10.000000,10.000000,0.000000,0.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-10-17,10.000000,10.200000,0.000000,0.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-10-20,9.000000,9.800000,-1.000000,-1.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-10-22,9.100000,9.620000,0.100000,1.100000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-10-25,9.000000,9.420000,-0.100000,-0.200000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-10-27,9.000000,9.220000,0.000000,0.100000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-11-03,10.000000,9.220000,1.000000,1.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-11-08,10.000000,9.420000,0.000000,-1.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-11-10,11.000000,9.800000,1.000000,1.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-11-14,10.000000,10.000000,-1.000000,-2.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-11-22,10.000000,10.200000,0.000000,1.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-11-24,10.000000,10.200000,0.000000,0.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-11-26,8.900000,9.980000,-1.100000,-1.100000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-12-01,10.000000,9.780000,1.100000,2.200000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-12-06,10.000000,9.780000,0.000000,-1.100000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-12-08,10.000000,9.780000,0.000000,0.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2015-12-15,10.000000,9.780000,0.000000,0.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2016-01-18,12.000000,10.400000,2.000000,2.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2016-01-21,9.100000,10.220000,-2.900000,-4.900000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2016-01-31,9.000000,10.020000,-0.100000,2.800000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2016-02-07,10.000000,10.020000,1.000000,1.100000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2016-02-11,9.000000,9.820000,-1.000000,-2.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2016-02-13,10.000000,9.420000,1.000000,2.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2016-02-21,10.000000,9.600000,0.000000,-1.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2016-02-21,11.000000,10.000000,1.000000,1.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2016-02-28,9.000000,9.800000,-2.000000,-3.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2016-03-06,10.000000,10.000000,1.000000,3.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2016-03-06,10.000000,10.000000,0.000000,-1.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2016-03-12,10.000000,10.000000,0.000000,0.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2016-03-20,9.000000,9.600000,-1.000000,-1.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2016-03-20,11.000000,10.000000,2.000000,3.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2016-03-21,8.600000,9.720000,-2.400000,-4.400000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2016-04-03,12.000000,10.120000,3.400000,5.800000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2016-04-10,12.000000,10.520000,0.000000,-3.400000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2016-04-14,10.900000,10.900000,-1.100000,-1.100000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2016-04-16,11.000000,10.900000,0.100000,1.200000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2016-04-17,12.000000,11.580000,1.000000,0.900000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2016-04-17,11.000000,11.380000,-1.000000,-2.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2016-04-24,11.000000,11.180000,0.000000,1.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2016-05-01,12.000000,11.400000,1.000000,1.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2016-05-05,12.200000,11.640000,0.200000,-0.800000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2016-05-06,11.000000,11.440000,-1.200000,-1.400000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2016-05-07,9.000000,11.040000,-2.000000,-0.800000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2016-05-08,11.000000,11.040000,2.000000,4.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2016-05-08,10.000000,10.640000,-1.000000,-3.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2016-05-08,10.000000,10.200000,0.000000,1.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2016-05-15,15.000000,11.000000,5.000000,5.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2016-05-15,11.000000,11.400000,-4.000000,-9.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2016-05-19,10.900000,11.380000,-0.100000,3.900000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2016-05-19,9.000000,11.180000,-1.900000,-1.800000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2016-05-22,13.000000,11.780000,4.000000,5.900000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2016-05-22,12.000000,11.180000,-1.000000,-5.000000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2016-05-26,12.800000,11.540000,0.800000,1.800000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2016-05-29,15.000000,12.360000,2.200000,1.400000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2016-06-02,13.500000,13.260000,-1.500000,-3.700000,False,,0,,
australia,Australia,2016,Australia 2016,development,OTHER (Primary),2016-06-02,9.000000,12.460000,-4.500000,-3.000000,False,,0,,
