country,election_year,party,poll_date,pct,rolling_avg,momentum_1st_diff,momentum_2nd_diff
us,2000,DEM,2000-05-02,38.023299,38.0900754,0.0,0.18191999999999808
us,2000,DEM,2000-05-03,38.021482,38.0745158,-0.001817000000002622,-0.001817000000002622
us,2000,DEM,2000-05-04,38.023442,38.0593482,0.0019600000000039586,0.0037770000000065806
us,2000,DEM,2000-05-05,38.023442,38.0229928,0.0,-0.0019600000000039586
us,2000,DEM,2000-05-06,38.023442,38.023021400000005,0.0,0.0
us,2000,DEM,2000-05-07,38.284446,38.075250800000006,0.2610039999999998,0.2610039999999998
us,2000,DEM,2000-05-08,38.284438,38.127842,-8.000000001118224e-06,-0.2610120000000009
us,2000,DEM,2000-05-09,38.284393,38.1800322,-4.500000000007276e-05,-3.6999999998954536e-05
us,2000,DEM,2000-05-10,37.979057,38.1711552,-0.30533600000000405,-0.305291000000004
us,2000,DEM,2000-05-11,37.629209,38.0923086,-0.3498479999999944,-0.04451199999999034
us,2000,DEM,2000-05-12,37.629209,37.9612612,0.0,0.3498479999999944
us,2000,DEM,2000-05-13,38.256549,37.955683400000005,0.6273399999999967,0.6273399999999967
us,2000,DEM,2000-05-14,38.256549,37.9501146,0.0,-0.6273399999999967
us,2000,DEM,2000-05-15,38.256549,38.005613000000004,0.0,0.0
us,2000,DEM,2000-05-16,38.923308,38.2644328,0.666758999999999,0.666758999999999
us,2000,DEM,2000-05-17,38.923843,38.5233596,0.000534999999999286,-0.6662239999999997
us,2000,DEM,2000-05-18,38.923843,38.656818400000006,0.0,-0.000534999999999286
us,2000,DEM,2000-05-19,38.923843,38.790277200000006,0.0,0.0
us,2000,DEM,2000-05-20,38.923843,38.923736000000005,0.0,0.0
us,2000,DEM,2000-05-21,38.924212,38.92391679999999,0.00036899999999917554,0.00036899999999917554
us,2000,DEM,2000-05-22,38.924212,38.9239906,0.0,-0.00036899999999917554
us,2000,DEM,2000-05-23,38.924212,38.9240644,0.0,0.0
us,2000,DEM,2000-05-24,39.097754,38.9588466,0.17354200000000475,0.17354200000000475
us,2000,DEM,2000-05-25,39.105119,38.9951018,0.007365000000000066,-0.16617700000000468
us,2000,DEM,2000-05-26,39.105119,39.031283200000004,0.0,-0.007365000000000066
us,2000,DEM,2000-05-27,39.105119,39.0674646,0.0,0.0
us,2000,DEM,2000-05-28,39.105119,39.103646000000005,0.0,0.0
us,2000,DEM,2000-05-29,39.105119,39.105119,0.0,0.0
us,2000,DEM,2000-05-30,39.105057,39.1051066,-6.199999999978445e-05,-6.199999999978445e-05
us,2000,DEM,2000-05-31,39.105057,39.105094199999996,0.0,6.199999999978445e-05
us,2000,DEM,2000-06-01,39.10529,39.1051284,0.0002329999999943766,0.0002329999999943766
us,2000,DEM,2000-06-02,40.157346,39.315573799999996,1.0520560000000003,1.051823000000006
us,2000,DEM,2000-06-03,40.157346,39.52601919999999,0.0,-1.0520560000000003
us,2000,DEM,2000-06-04,40.509661,39.80694,0.3523150000000044,0.3523150000000044
us,2000,DEM,2000-06-05,39.824342,39.950796999999994,-0.6853189999999998,-1.0376340000000042
us,2000,DEM,2000-06-06,39.824342,40.0946074,0.0,0.6853189999999998
us,2000,DEM,2000-06-07,39.913581,40.0458544,0.08923899999999918,0.08923899999999918
us,2000,DEM,2000-06-08,39.239558,39.8622968,-0.6740229999999983,-0.7632619999999974
us,2000,DEM,2000-06-09,39.239558,39.6082762,0.0,0.6740229999999983
us,2000,DEM,2000-06-10,39.23953,39.4913138,-2.800000000036107e-05,-2.800000000036107e-05
us,2000,DEM,2000-06-11,39.516414,39.4297282,0.27688399999999547,0.27691199999999583
us,2000,DEM,2000-06-12,39.516681,39.3503482,0.0002670000000009054,-0.27661699999999456
us,2000,DEM,2000-06-13,39.752571,39.452950799999996,0.23589000000000482,0.2356230000000039
us,2000,DEM,2000-06-14,39.752218,39.5554828,-0.0003530000000040445,-0.23624300000000886
us,2000,DEM,2000-06-15,39.752017,39.657980200000004,-0.00020099999999700913,0.0001520000000070354
us,2000,DEM,2000-06-16,39.751835,39.7050644,-0.00018200000000234695,1.8999999994662176e-05
us,2000,DEM,2000-06-17,39.751835,39.7520952,0.0,0.00018200000000234695
us,2000,DEM,2000-06-18,39.503384,39.7022578,-0.24845100000000286,-0.24845100000000286
us,2000,DEM,2000-06-19,39.503479,39.65251,9.500000000173259e-05,0.2485460000000046
us,2000,DEM,2000-06-20,39.067763,39.5156592,-0.4357159999999993,-0.43581100000000106
us,2000,DEM,2000-06-21,39.047414,39.374775,-0.020348999999995954,0.4153670000000034
us,2000,DEM,2000-06-22,39.047438,39.2338956,2.3999999996249244e-05,0.020372999999992203
us,2000,DEM,2000-06-23,39.418721,39.216963,0.37128299999999825,0.371259000000002
us,2000,DEM,2000-06-24,39.446603,39.2055878,0.02788200000000529,-0.34340099999999296
us,2000,DEM,2000-06-25,39.213618,39.2347588,-0.23298500000000644,-0.26086700000001173
us,2000,DEM,2000-06-26,39.212091,39.26769420000001,-0.0015269999999958372,0.2314580000000106
us,2000,DEM,2000-06-27,39.212101,39.300626799999996,9.999999996068709e-06,0.001536999999991906
us,2000,DEM,2000-06-28,39.212322,39.259347000000005,0.0002210000000033574,0.0002110000000072887
us,2000,DEM,2000-06-29,39.658272,39.3016808,0.4459499999999963,0.44572899999999294
us,2000,DEM,2000-06-30,39.029422,39.2648416,-0.6288499999999999,-1.0747999999999962
us,2000,DEM,2000-07-01,39.036934,39.229810199999996,0.007512000000005514,0.6363620000000054
us,2000,DEM,2000-07-02,39.036934,39.1947768,0.0,-0.007512000000005514
us,2000,DEM,2000-07-03,39.036934,39.1596992,0.0,0.0
us,2000,DEM,2000-07-04,39.036934,39.035431599999995,0.0,0.0
us,2000,DEM,2000-07-05,39.038364,39.037220000000005,0.0014299999999991542,0.0014299999999991542
us,2000,DEM,2000-07-06,39.038364,39.037506,0.0,-0.0014299999999991542
us,2000,DEM,2000-07-07,39.038364,39.037792,0.0,0.0
us,2000,DEM,2000-07-08,39.037377,39.0378806,-0.0009870000000020696,-0.0009870000000020696
us,2000,DEM,2000-07-09,38.932975,39.017088799999996,-0.10440200000000033,-0.10341499999999826
us,2000,DEM,2000-07-10,38.717911,38.9529982,-0.21506399999999815,-0.11066199999999782
us,2000,DEM,2000-07-11,38.717911,38.8889076,0.0,0.21506399999999815
us,2000,DEM,2000-07-12,38.719084,38.8250516,0.001173000000001423,0.001173000000001423
us,2000,DEM,2000-07-13,38.943285,38.8062332,0.22420100000000076,0.22302799999999934
us,2000,DEM,2000-07-14,38.941659,38.80797,-0.0016260000000016817,-0.22582700000000244
us,2000,DEM,2000-07-15,38.941659,38.8527196,0.0,0.0016260000000016817
us,2000,DEM,2000-07-16,39.020486,38.9132346,0.07882699999999687,0.07882699999999687
us,2000,DEM,2000-07-17,38.881237,38.9456652,-0.1392489999999995,-0.21807599999999638
us,2000,DEM,2000-07-18,38.881281,38.9332644,4.400000000259752e-05,0.1392930000000021
us,2000,DEM,2000-07-19,38.881281,38.921188799999996,0.0,-4.400000000259752e-05
us,2000,DEM,2000-07-20,38.882205,38.909298,0.0009239999999977044,0.0009239999999977044
us,2000,DEM,2000-07-21,38.881621,38.881524999999996,-0.0005839999999963652,-0.0015079999999940696
us,2000,DEM,2000-07-22,38.719002,38.849078,-0.1626189999999994,-0.16203500000000304
us,2000,DEM,2000-07-23,38.692295,38.8112808,-0.026707000000001813,0.1359119999999976
us,2000,DEM,2000-07-24,38.776313,38.7902872,0.08401800000000037,0.11072500000000218
us,2000,DEM,2000-07-25,38.776313,38.769108800000005,0.0,-0.08401800000000037
us,2000,DEM,2000-07-26,38.722065,38.7371976,-0.054248000000001184,-0.054248000000001184
us,2000,DEM,2000-07-27,38.722193,38.737835800000006,0.0001279999999965753,0.05437599999999776
us,2000,DEM,2000-07-28,38.722193,38.7438154,0.0,-0.0001279999999965753
us,2000,DEM,2000-07-29,38.722108,38.7329744,-8.499999999855845e-05,-8.499999999855845e-05
us,2000,DEM,2000-07-30,38.722108,38.7221334,0.0,8.499999999855845e-05
us,2000,DEM,2000-07-31,38.722108,38.722142,0.0,0.0
us,2000,DEM,2000-08-01,38.733141,38.72433159999999,0.011033000000004733,0.011033000000004733
us,2000,DEM,2000-08-02,38.733141,38.7265212,0.0,-0.011033000000004733
us,2000,DEM,2000-08-03,38.719817,38.726063,-0.013324000000004332,-0.013324000000004332
us,2000,DEM,2000-08-04,38.719817,38.7256048,0.0,0.013324000000004332
us,2000,DEM,2000-08-05,38.720871,38.72535740000001,0.001054000000003441,0.001054000000003441
us,2000,DEM,2000-08-06,38.720871,38.72290339999999,0.0,-0.001054000000003441
us,2000,DEM,2000-08-07,38.720094,38.720294,-0.0007769999999993615,-0.0007769999999993615
us,2000,DEM,2000-08-08,38.720094,38.720349399999996,0.0,0.0007769999999993615
us,2000,DEM,2000-08-09,38.727689,38.7219238,0.007594999999994911,0.007594999999994911
us,2000,DEM,2000-08-10,38.719932,38.72173600000001,-0.0077569999999980155,-0.015351999999992927
us,2000,DEM,2000-08-11,39.834193,38.9444004,1.114260999999999,1.122017999999997
us,2000,DEM,2000-08-12,39.332113,39.0668042,-0.5020799999999994,-1.6163409999999985
us,2000,DEM,2000-08-13,39.332113,39.189207999999994,0.0,0.5020799999999994
us,2000,DEM,2000-08-14,39.053319,39.25433399999999,-0.27879399999999777,-0.27879399999999777
us,2000,DEM,2000-08-15,38.862538,39.2828552,-0.1907810000000012,0.08801299999999657
us,2000,DEM,2000-08-16,38.432303,39.0024772,-0.43023500000000325,-0.23945400000000205
us,2000,DEM,2000-08-17,40.762496,39.2885538,2.3301930000000013,2.7604280000000045
us,2000,DEM,2000-08-18,43.19089,40.0603092,2.4283940000000044,0.09820100000000309
us,2000,DEM,2000-08-19,43.620608,40.973766999999995,0.42971799999999405,-1.9986760000000103
us,2000,DEM,2000-08-20,44.264021,42.05406359999999,0.6434130000000025,0.2136950000000084
us,2000,DEM,2000-08-21,44.264021,43.2204072,0.0,-0.6434130000000025
us,2000,DEM,2000-08-22,44.264058,43.9207196,3.6999999998954536e-05,3.6999999998954536e-05
us,2000,DEM,2000-08-23,44.264028,44.1353472,-2.9999999995311555e-05,-6.699999999426609e-05
us,2000,DEM,2000-08-24,45.375087,44.486243,1.1110589999999974,1.1110889999999927
us,2000,DEM,2000-08-25,45.408615,44.7151618,0.033527999999996894,-1.0775310000000005
us,2000,DEM,2000-08-26,45.408615,44.9440806,0.0,-0.033527999999996894
us,2000,DEM,2000-08-27,45.331307,45.1575304,-0.07730799999999505,-0.07730799999999505
us,2000,DEM,2000-08-28,45.188459,45.3424166,-0.14284800000000075,-0.0655400000000057
us,2000,DEM,2000-08-29,45.191238,45.3056468,0.0027789999999967563,0.1456269999999975
us,2000,DEM,2000-08-30,45.192243,45.2623724,0.0010049999999992565,-0.0017739999999974998
us,2000,DEM,2000-08-31,46.057036,45.392056600000004,0.8647929999999988,0.8637879999999996
us,2000,DEM,2000-09-01,46.100919,45.545978999999996,0.043883000000001005,-0.8209099999999978
us,2000,DEM,2000-09-02,46.100919,45.728471,0.0,-0.043883000000001005
us,2000,DEM,2000-09-03,46.100919,45.9104072,0.0,0.0
us,2000,DEM,2000-09-04,46.100919,46.0921424,0.0,0.0
us,2000,DEM,2000-09-05,46.100919,46.100919,0.0,0.0
us,2000,DEM,2000-09-06,45.944621,46.0696594,-0.1562979999999996,-0.1562979999999996
us,2000,DEM,2000-09-07,45.763561,46.002187799999994,-0.1810599999999951,-0.02476199999999551
us,2000,DEM,2000-09-08,45.817739,45.9455518,0.05417800000000028,0.2352379999999954
us,2000,DEM,2000-09-09,45.813714,45.88811080000001,-0.0040250000000057184,-0.058203000000006
us,2000,DEM,2000-09-10,45.576428,45.7832126,-0.23728599999999744,-0.23326099999999172
us,2000,DEM,2000-09-11,45.492024,45.692693199999994,-0.08440399999999926,0.15288199999999819
us,2000,DEM,2000-09-12,45.275045,45.59499,-0.21697900000000203,-0.13257500000000277
us,2000,DEM,2000-09-13,45.153944,45.462230999999996,-0.1211009999999959,0.09587800000000612
us,2000,DEM,2000-09-14,45.040542,45.3075966,-0.11340200000000067,0.007698999999995237
us,2000,DEM,2000-09-15,44.878742,45.16805939999999,-0.1617999999999995,-0.04839799999999883
us,2000,DEM,2000-09-16,44.862324,45.042119400000004,-0.016418000000001598,0.1453819999999979
us,2000,DEM,2000-09-17,44.856121,44.95833460000001,-0.006202999999999292,0.010215000000002306
us,2000,DEM,2000-09-18,44.83587,44.894719800000004,-0.020251000000001795,-0.014048000000002503
us,2000,DEM,2000-09-19,44.435493,44.77371000000001,-0.4003769999999989,-0.3801259999999971
us,2000,DEM,2000-09-20,44.506441,44.699249800000004,0.07094800000000134,0.4713250000000002
us,2000,DEM,2000-09-21,44.540536,44.6348922,0.03409500000000065,-0.03685300000000069
us,2000,DEM,2000-09-22,44.528767,44.569421399999996,-0.011769000000001029,-0.04586400000000168
us,2000,DEM,2000-09-23,44.235293,44.449306,-0.29347400000000334,-0.2817050000000023
us,2000,DEM,2000-09-24,44.169416,44.3960906,-0.06587700000000041,0.22759700000000294
us,2000,DEM,2000-09-25,43.707416,44.2362856,-0.4619999999999962,-0.3961229999999958
us,2000,DEM,2000-09-26,43.645922,44.0573628,-0.06149400000000327,0.4005059999999929
us,2000,DEM,2000-09-27,43.510558,43.85372099999999,-0.1353639999999956,-0.07386999999999233
us,2000,DEM,2000-09-28,43.514715,43.7096054,0.0041569999999993,0.1395209999999949
us,2000,DEM,2000-09-29,43.501588,43.576039800000004,-0.01312700000000433,-0.01728400000000363
us,2000,DEM,2000-09-30,43.863311,43.607218800000005,0.3617230000000049,0.37485000000000923
us,2000,DEM,2000-10-01,44.281259,43.7342862,0.41794799999999555,0.056224999999990644
us,2000,DEM,2000-10-02,44.332395,43.8986536,0.051135999999999626,-0.3668119999999959
us,2000,DEM,2000-10-03,44.442983,44.0843072,0.11058799999999991,0.05945200000000028
us,2000,DEM,2000-10-04,44.830135,44.350016600000004,0.3871520000000004,0.2765640000000005
us,2000,DEM,2000-10-05,44.913084,44.5599712,0.08294899999999927,-0.3042030000000011
us,2000,DEM,2000-10-06,44.055395,44.5147984,-0.8576890000000006,-0.9406379999999999
us,2000,DEM,2000-10-07,43.564051,44.3611296,-0.491343999999998,0.3663450000000026
us,2000,DEM,2000-10-08,43.103337,44.0932004,-0.46071399999999585,0.030630000000002156
us,2000,DEM,2000-10-09,43.167313,43.760636000000005,0.0639759999999967,0.5246899999999926
us,2000,DEM,2000-10-10,43.239139,43.425847,0.0718260000000015,0.007850000000004798
us,2000,DEM,2000-10-11,43.06901,43.22857,-0.17012900000000286,-0.24195500000000436
us,2000,DEM,2000-10-12,42.849818,43.0857234,-0.2191919999999996,-0.04906299999999675
us,2000,DEM,2000-10-13,42.734866,43.01202919999999,-0.11495200000000239,0.10423999999999722
us,2000,DEM,2000-10-14,42.47093,42.8727526,-0.26393599999999395,-0.14898399999999157
us,2000,DEM,2000-10-15,42.502133,42.7253514,0.03120299999999787,0.2951389999999918
us,2000,DEM,2000-10-16,42.602021,42.6319536,0.09988799999999998,0.0686850000000021
us,2000,DEM,2000-10-17,42.657228,42.5934356,0.05520700000000289,-0.044680999999997084
us,2000,DEM,2000-10-18,42.211984,42.4888592,-0.4452440000000024,-0.5004510000000053
us,2000,DEM,2000-10-19,42.854236,42.565520400000004,0.6422519999999992,1.0874960000000016
us,2000,DEM,2000-10-20,42.670197,42.5991332,-0.1840389999999985,-0.8262909999999977
us,2000,DEM,2000-10-21,42.647424,42.6082138,-0.02277300000000082,0.1612659999999977
us,2000,DEM,2000-10-22,42.597101,42.5961884,-0.050322999999998785,-0.027549999999997965
us,2000,DEM,2000-10-23,42.756733,42.7051382,0.1596319999999949,0.20995499999999367
us,2000,DEM,2000-10-24,42.85544,42.70537900000001,0.09870700000000454,-0.06092499999999035
us,2000,DEM,2000-10-25,42.874883,42.7463162,0.019442999999995436,-0.0792640000000091
us,2000,DEM,2000-10-26,42.764783,42.769788,-0.11009999999999565,-0.12954299999999108
us,2000,DEM,2000-10-27,42.714982,42.7933642,-0.049801000000002205,0.06029899999999344
us,2000,DEM,2000-10-28,42.580821,42.7581818,-0.13416099999999886,-0.08435999999999666
us,2000,DEM,2000-10-29,42.619625,42.7110188,0.03880399999999895,0.17296499999999781
us,2000,DEM,2000-10-30,42.627367,42.661515599999994,0.00774200000000036,-0.03106199999999859
us,2000,DEM,2000-10-31,42.725262,42.6536114,0.09789500000000118,0.09015300000000082
us,2000,DEM,2000-11-01,42.743869,42.659388799999995,0.01860699999999582,-0.07928800000000535
us,2000,DEM,2000-11-02,42.734543,42.690133200000005,-0.009325999999994394,-0.027932999999990216
us,2000,DEM,2000-11-03,43.024576,42.7711234,0.2900330000000011,0.2993589999999955
us,2000,DEM,2000-11-04,43.078329,42.8613158,0.05375299999999328,-0.23628000000000782
us,2000,DEM,2000-11-05,43.165373,42.949338,0.0870440000000059,0.033291000000012616
us,2000,DEM,2000-11-06,43.323453,43.0652548,0.15807999999999822,0.07103599999999233
us,2000,DEM,2000-11-07,43.323453,43.1830368,0.0,-0.15807999999999822
us,2000,OTHER,2000-03-02,3.4372943,3.4372943,,
us,2000,OTHER,2000-03-03,3.4372943,3.4372943,0.0,
us,2000,OTHER,2000-03-04,3.4372943,3.4372943,0.0,0.0
us,2000,OTHER,2000-03-05,3.4372943,3.4372943,0.0,0.0
us,2000,OTHER,2000-03-06,3.4372943,3.4372943,0.0,0.0
us,2000,OTHER,2000-03-07,3.4372943,3.4372943,0.0,0.0
us,2000,OTHER,2000-03-08,3.4372943,3.4372943,0.0,0.0
us,2000,OTHER,2000-03-09,3.4372943,3.4372943,0.0,0.0
us,2000,OTHER,2000-03-10,3.4372943,3.4372943,0.0,0.0
us,2000,OTHER,2000-03-11,3.4372943,3.4372943,0.0,0.0
us,2000,OTHER,2000-03-12,3.4372943,3.4372943,0.0,0.0
us,2000,OTHER,2000-03-13,3.4372943,3.4372943,0.0,0.0
us,2000,OTHER,2000-03-14,3.4372943,3.4372943,0.0,0.0
us,2000,OTHER,2000-03-15,3.4372943,3.4372943,0.0,0.0
us,2000,OTHER,2000-03-16,3.4372943,3.4372943,0.0,0.0
us,2000,OTHER,2000-03-17,3.4372943,3.4372943,0.0,0.0
us,2000,OTHER,2000-03-18,3.4372943,3.4372943,0.0,0.0
us,2000,OTHER,2000-03-19,3.7253687,3.4949091799999996,0.2880744000000002,0.2880744000000002
us,2000,OTHER,2000-03-20,3.7253687,3.5525240600000005,0.0,-0.2880744000000002
us,2000,OTHER,2000-03-21,3.7253687,3.61013894,0.0,0.0
us,2000,OTHER,2000-03-22,3.7253687,3.66775382,0.0,0.0
us,2000,OTHER,2000-03-23,3.7253687,3.7253686999999998,0.0,0.0
us,2000,OTHER,2000-03-24,3.7253687,3.7253686999999998,0.0,0.0
us,2000,OTHER,2000-03-25,3.7253687,3.7253686999999998,0.0,0.0
us,2000,OTHER,2000-03-26,3.7253687,3.7253686999999998,0.0,0.0
us,2000,OTHER,2000-03-27,3.7253687,3.7253686999999998,0.0,0.0
us,2000,OTHER,2000-03-28,3.7253687,3.7253686999999998,0.0,0.0
us,2000,OTHER,2000-03-29,3.7253687,3.7253686999999998,0.0,0.0
us,2000,OTHER,2000-03-30,3.7253687,3.7253686999999998,0.0,0.0
us,2000,OTHER,2000-03-31,3.7253687,3.7253686999999998,0.0,0.0
us,2000,OTHER,2000-04-01,3.7253687,3.7253686999999998,0.0,0.0
us,2000,OTHER,2000-04-02,3.7253687,3.7253686999999998,0.0,0.0
us,2000,OTHER,2000-04-03,3.7253687,3.7253686999999998,0.0,0.0
us,2000,OTHER,2000-04-04,4.6680104,3.9138970400000006,0.9426416999999998,0.9426416999999998
us,2000,OTHER,2000-04-05,4.6680104,4.10242538,0.0,-0.9426416999999998
us,2000,OTHER,2000-04-06,4.6680104,4.29095372,0.0,0.0
us,2000,OTHER,2000-04-07,4.6680104,4.4794820600000005,0.0,0.0
us,2000,OTHER,2000-04-08,4.6680104,4.6680104,0.0,0.0
us,2000,OTHER,2000-04-09,4.6680104,4.6680104,0.0,0.0
us,2000,OTHER,2000-04-10,4.6680104,4.6680104,0.0,0.0
us,2000,OTHER,2000-04-11,4.6680104,4.6680104,0.0,0.0
us,2000,OTHER,2000-04-12,4.6680104,4.6680104,0.0,0.0
us,2000,OTHER,2000-04-13,4.6680104,4.6680104,0.0,0.0
us,2000,OTHER,2000-04-14,4.6680104,4.6680104,0.0,0.0
us,2000,OTHER,2000-04-15,4.6680104,4.6680104,0.0,0.0
us,2000,OTHER,2000-04-16,4.6680104,4.6680104,0.0,0.0
us,2000,OTHER,2000-04-17,4.6680104,4.6680104,0.0,0.0
us,2000,OTHER,2000-04-18,5.0268286,4.73977404,0.3588182,0.3588182
us,2000,OTHER,2000-04-19,5.0268286,4.811537680000001,0.0,-0.3588182
us,2000,OTHER,2000-04-20,5.0268286,4.883301319999999,0.0,0.0
us,2000,OTHER,2000-04-21,5.0268286,4.95506496,0.0,0.0
us,2000,OTHER,2000-04-22,5.0268286,5.0268286,0.0,0.0
us,2000,OTHER,2000-04-23,5.0268286,5.0268286,0.0,0.0
us,2000,OTHER,2000-04-24,5.0268286,5.0268286,0.0,0.0
us,2000,OTHER,2000-04-25,5.0268286,5.0268286,0.0,0.0
us,2000,OTHER,2000-04-26,5.0268286,5.0268286,0.0,0.0
us,2000,OTHER,2000-04-27,3.8709121,4.7956452999999994,-1.1559165,-1.1559165
us,2000,OTHER,2000-04-28,3.8709121,4.564462000000001,0.0,1.1559165
us,2000,OTHER,2000-04-29,3.8709121,4.333278699999999,0.0,0.0
us,2000,OTHER,2000-04-30,3.6306405,4.05404108,-0.2402715999999998,-0.2402715999999998
us,2000,OTHER,2000-05-01,3.890441,3.82676356,0.2598004999999999,0.5000720999999997
us,2000,OTHER,2000-05-02,3.890441,3.83066934,0.0,-0.2598004999999999
us,2000,OTHER,2000-05-03,3.890441,3.8345751199999993,0.0,0.0
us,2000,OTHER,2000-05-04,3.890441,3.8384808999999995,0.0,0.0
us,2000,OTHER,2000-05-05,3.890441,3.890441,0.0,0.0
us,2000,OTHER,2000-05-06,3.890441,3.890441,0.0,0.0
us,2000,OTHER,2000-05-07,3.6094582,3.83424444,-0.28098279999999987,-0.28098279999999987
us,2000,OTHER,2000-05-08,3.6094582,3.7780478800000004,0.0,0.28098279999999987
us,2000,OTHER,2000-05-09,3.6094582,3.7218513200000003,0.0,0.0
us,2000,OTHER,2000-05-10,3.8477612,3.71331536,0.2383029999999997,0.2383029999999997
us,2000,OTHER,2000-05-11,3.3636266,3.6079524800000002,-0.48413459999999997,-0.7224375999999997
us,2000,OTHER,2000-05-12,3.3636266,3.5587861599999995,0.0,0.48413459999999997
us,2000,OTHER,2000-05-13,3.3920706,3.5153086399999998,0.028443999999999914,0.028443999999999914
us,2000,OTHER,2000-05-14,3.3920706,3.47183112,0.0,-0.028443999999999914
us,2000,OTHER,2000-05-15,3.3920706,3.380693,0.0,0.0
us,2000,OTHER,2000-05-16,3.3920706,3.3863818,0.0,0.0
us,2000,OTHER,2000-05-17,3.3901972,3.39169592,-0.001873400000000025,-0.001873400000000025
us,2000,OTHER,2000-05-18,3.3901972,3.39132124,0.0,0.001873400000000025
us,2000,OTHER,2000-05-19,3.3901972,3.3909465599999997,0.0,0.0
us,2000,OTHER,2000-05-20,3.3901972,3.3905718799999995,0.0,0.0
us,2000,OTHER,2000-05-21,3.3901972,3.3901972000000002,0.0,0.0
us,2000,OTHER,2000-05-22,3.3901972,3.3901972000000002,0.0,0.0
us,2000,OTHER,2000-05-23,3.3901972,3.3901972000000002,0.0,0.0
us,2000,OTHER,2000-05-24,3.7885289,3.46986354,0.3983317000000004,0.3983317000000004
us,2000,OTHER,2000-05-25,3.6503493,3.52189396,-0.1381796000000004,-0.5365113000000008
us,2000,OTHER,2000-05-26,3.6503493,3.57392438,0.0,0.1381796000000004
us,2000,OTHER,2000-05-27,3.6503493,3.6259548,0.0,0.0
us,2000,OTHER,2000-05-28,3.6503493,3.67798522,0.0,0.0
us,2000,OTHER,2000-05-29,3.6503493,3.6503493,0.0,0.0
us,2000,OTHER,2000-05-30,3.6503493,3.6503493,0.0,0.0
us,2000,OTHER,2000-05-31,3.6503493,3.6503493,0.0,0.0
us,2000,OTHER,2000-06-01,3.6503493,3.6503493,0.0,0.0
us,2000,OTHER,2000-06-02,3.6503493,3.6503493,0.0,0.0
us,2000,OTHER,2000-06-03,3.6503493,3.6503493,0.0,0.0
us,2000,OTHER,2000-06-04,3.7334208,3.6669636,0.08307150000000041,0.08307150000000041
us,2000,OTHER,2000-06-05,3.7062906,3.67815186,-0.027130200000000215,-0.11020170000000062
us,2000,OTHER,2000-06-06,3.7062906,3.68934012,0.0,0.027130200000000215
us,2000,OTHER,2000-06-07,4.1468567,3.7886415999999996,0.44056609999999985,0.44056609999999985
us,2000,OTHER,2000-06-08,3.9692952,3.85243078,-0.17756149999999993,-0.6181275999999998
us,2000,OTHER,2000-06-09,3.9692952,3.8996056599999998,0.0,0.17756149999999993
us,2000,OTHER,2000-06-10,3.9692952,3.95220658,0.0,0.0
us,2000,OTHER,2000-06-11,3.8328778,3.9775240199999997,-0.13641740000000002,-0.13641740000000002
us,2000,OTHER,2000-06-12,3.8328778,3.91472824,0.0,0.13641740000000002
us,2000,OTHER,2000-06-13,3.8328778,3.8874447599999997,0.0,0.0
us,2000,OTHER,2000-06-14,3.8328778,3.86016128,0.0,0.0
us,2000,OTHER,2000-06-15,3.8328778,3.8328778,0.0,0.0
us,2000,OTHER,2000-06-16,3.8328778,3.8328778,0.0,0.0
us,2000,OTHER,2000-06-17,3.8328778,3.8328778,0.0,0.0
us,2000,OTHER,2000-06-18,4.6069366,3.9876895599999997,0.7740588000000002,0.7740588000000002
us,2000,OTHER,2000-06-19,4.6069366,4.14250132,0.0,-0.7740588000000002
us,2000,OTHER,2000-06-20,4.445886,4.26510296,-0.16105060000000027,-0.16105060000000027
us,2000,OTHER,2000-06-21,4.2310807,4.3447435400000005,-0.2148053000000001,-0.05375469999999982
us,2000,OTHER,2000-06-22,4.2310807,4.42438412,0.0,0.2148053000000001
us,2000,OTHER,2000-06-23,4.0533511,4.31366702,-0.17772959999999927,-0.17772959999999927
us,2000,OTHER,2000-06-24,4.0533511,4.20294992,0.0,0.17772959999999927
us,2000,OTHER,2000-06-25,4.1775676,4.14928624,0.12421649999999929,0.12421649999999929
us,2000,OTHER,2000-06-26,4.1857178,4.14021366,0.008150200000000218,-0.11606629999999907
us,2000,OTHER,2000-06-27,4.1856974,4.131137,-2.040000000036457e-05,-0.008170600000000583
us,2000,OTHER,2000-06-28,4.185681,4.157602979999999,-1.639999999980546e-05,4.000000000559112e-06
us,2000,OTHER,2000-06-29,4.9602792,4.338988599999999,0.7745982000000007,0.7746146000000005
us,2000,OTHER,2000-06-30,4.734888,4.45045268,-0.22539120000000068,-0.9999894000000014
us,2000,OTHER,2000-07-01,4.734888,4.560286719999999,0.0,0.22539120000000068
us,2000,OTHER,2000-07-02,4.734888,4.67012484,0.0,0.0
us,2000,OTHER,2000-07-03,4.734888,4.77996624,0.0,0.0
us,2000,OTHER,2000-07-04,4.734888,4.734888,0.0,0.0
us,2000,OTHER,2000-07-05,4.734888,4.734888,0.0,0.0
us,2000,OTHER,2000-07-06,4.734888,4.734888,0.0,0.0
us,2000,OTHER,2000-07-07,4.734888,4.734888,0.0,0.0
us,2000,OTHER,2000-07-08,4.7348896,4.73488832,1.600000000046009e-06,1.600000000046009e-06
us,2000,OTHER,2000-07-09,4.7348896,4.734888639999999,0.0,-1.600000000046009e-06
us,2000,OTHER,2000-07-10,5.4062757,4.869166179999999,0.6713861000000003,0.6713861000000003
